chr	pos	rate	map
chr17	911294	7.640014	2.398821
chr17	917146	4.278174	2.44353
chr17	923916	14.215522	2.472494
chr17	928717	0.515447	2.540742
chr17	930951	1.434284	2.541894
chr17	931002	17.412225	2.541967
chr17	931937	1.725635	2.558248
chr17	932023	10.264823	2.558396
chr17	936300	0.700337	2.602299
chr17	936851	0.430766	2.602684
chr17	941070	84.314714	2.604502
chr17	941439	5.936351	2.635614
chr17	942192	5.101566	2.640084
chr17	944546	0.465745	2.652093
chr17	945564	0.341872	2.652567
chr17	947233	0.220998	2.653138
chr17	950479	0.538547	2.653855
chr17	950958	0.300935	2.654113
chr17	952343	1.397873	2.65453
chr17	953456	1.294894	2.656086
chr17	958682	2.407517	2.662853
chr17	959515	0.827739	2.664858
chr17	961900	0.374196	2.666833
chr17	970413	3.460275	2.670018
chr17	971097	9.821305	2.672385
chr17	978653	3.911022	2.746595
chr17	986742	0.483208	2.778231
chr17	987221	1.87645	2.778462
chr17	993600	0.23927	2.790432
chr17	995866	2.992327	2.790974
chr17	997035	0.681922	2.794472
chr17	1002846	0.386554	2.798435
chr17	1003408	0.668001	2.798652
chr17	1003580	0.284063	2.798767
chr17	1004952	2.637402	2.799157
chr17	1006446	3.068081	2.803097
chr17	1007540	0.323818	2.806454
chr17	1009156	0.401366	2.806977
chr17	1010478	6.908813	2.807508
chr17	1024394	0.947034	2.903651
chr17	1024612	0.641308	2.903857
chr17	1026163	0.777662	2.904852
chr17	1030988	1.311682	2.908604
chr17	1032277	0.717497	2.910295
chr17	1037159	6.399405	2.913798
chr17	1038188	0.580378	2.920383
chr17	1042959	2.891425	2.923152
chr17	1054071	7.102818	2.955281
chr17	1058861	4.215713	2.989304
chr17	1060030	3.742911	2.994232
chr17	1068393	0.233126	3.025534
chr17	1071624	0.613697	3.026287
chr17	1073303	1.335095	3.027317
chr17	1078271	9.841481	3.03395
chr17	1080200	0.550905	3.052934
chr17	1084331	5.301833	3.05521
chr17	1084729	1.664795	3.05732
chr17	1092419	0.899167	3.070123
chr17	1094119	0.710841	3.071651
chr17	1094361	0.493392	3.071823
chr17	1095140	0.391618	3.072207
chr17	1097384	1.083236	3.073086
chr17	1098724	4.776324	3.074538
chr17	1104209	1.335002	3.100736
chr17	1104720	0.274231	3.101418
chr17	1109605	0.259328	3.102758
chr17	1114910	0.25245	3.104133
chr17	1119873	0.654544	3.105386
chr17	1120390	0.623648	3.105725
chr17	1120797	0.819038	3.105979
chr17	1123682	0.873181	3.108342
chr17	1130470	12.242748	3.114269
chr17	1151592	2.293055	3.37286
chr17	1153858	1.465995	3.378056
chr17	1154536	0.482353	3.37905
chr17	1156296	3.524727	3.379899
chr17	1159586	2.800802	3.391495
chr17	1162674	1.886799	3.400144
chr17	1162905	21.191294	3.40058
chr17	1168676	1.504937	3.522875
chr17	1177002	4.101648	3.535405
chr17	1182166	0.297391	3.556586
chr17	1183464	0.213886	3.556972
chr17	1189327	3.827872	3.558226
chr17	1196088	0.934557	3.584106
chr17	1203617	2.405735	3.591143
chr17	1204291	9.58035	3.592764
chr17	1204412	6.960767	3.593923
chr17	1206042	1.507052	3.605269
chr17	1207467	0.353514	3.607417
chr17	1209162	2.273213	3.608016
chr17	1210501	55.042105	3.61106
chr17	1211121	2.348512	3.645186
chr17	1223254	2.027746	3.67368
chr17	1225797	2.12412	3.678837
chr17	1225940	3.598779	3.679141
chr17	1232743	0.588297	3.703623
chr17	1233239	0.565042	3.703915
chr17	1233556	1.03744	3.704094
chr17	1233615	1.29201	3.704155
chr17	1233635	0.166204	3.704181
chr17	1238054	2.561547	3.704916
chr17	1240943	0.783379	3.712316
chr17	1241193	0.26824	3.712512
chr17	1243979	2.203744	3.713259
chr17	1244992	1.331984	3.715492
chr17	1249777	1.099981	3.721865
chr17	1254875	0.102465	3.727473
chr17	1268683	0.07992	3.728888
chr17	1280109	0.853657	3.729801
chr17	1280195	0.255636	3.729874
chr17	1281864	0.470949	3.730301
chr17	1282979	0.52784	3.730826
chr17	1283998	0.148914	3.731364
chr17	1294486	1.090464	3.732926
chr17	1294614	0.930238	3.733065
chr17	1294895	0.45204	3.733327
chr17	1297472	0.803336	3.734492
chr17	1302472	2.057434	3.738508
chr17	1308828	3.028902	3.751585
chr17	1317761	0.458307	3.778642
chr17	1320113	0.668277	3.77972
chr17	1324417	0.781434	3.782597
chr17	1327715	0.517641	3.785174
chr17	1331806	1.580973	3.787292
chr17	1336382	0.461167	3.794526
chr17	1355551	0.172665	3.803366
chr17	1363280	0.400614	3.804701
chr17	1364598	0.741212	3.805229
chr17	1364896	0.46946	3.80545
chr17	1365961	0.472535	3.80595
chr17	1367122	0.37575	3.806498
chr17	1374503	0.734654	3.809272
chr17	1377878	1.122094	3.811751
chr17	1379253	0.632574	3.813294
chr17	1381005	16.661983	3.814402
chr17	1387684	5.231621	3.925688
chr17	1390499	3.958937	3.940415
chr17	1393486	0.852185	3.95224
chr17	1401613	5.023373	3.959166
chr17	1403226	3.372785	3.967268
chr17	1403477	1.360309	3.968115
chr17	1414590	2.367045	3.983232
chr17	1415910	0.999694	3.986357
chr17	1422991	2.10775	3.993435
chr17	1423566	0.365112	3.994647
chr17	1424948	0.093609	3.995152
chr17	1437334	0.191702	3.996311
chr17	1440968	0.208958	3.997008
chr17	1444702	0.547897	3.997788
chr17	1445570	0.319933	3.998264
chr17	1447756	0.212178	3.998963
chr17	1458872	4.461794	4.001322
chr17	1463308	4.547462	4.021114
chr17	1471611	1.538466	4.058872
chr17	1474982	1.648028	4.064058
chr17	1477619	1.783834	4.068404
chr17	1479165	0.216213	4.071162
chr17	1483586	1.92896	4.072118
chr17	1484322	52.556676	4.073537
chr17	1487771	1.48173	4.254805
chr17	1488266	3.426563	4.255539
chr17	1492513	15.748255	4.270091
chr17	1492881	2.686198	4.275887
chr17	1493715	1.631605	4.278127
chr17	1493816	9.033205	4.278292
chr17	1510258	5.68345	4.426816
chr17	1516480	1.325808	4.462178
chr17	1517914	0.37989	4.464079
chr17	1519775	1.137548	4.464786
chr17	1521921	1.644722	4.467227
chr17	1522877	1.839074	4.4688
chr17	1523541	0.921727	4.470021
chr17	1528323	0.518325	4.474429
chr17	1530271	0.501528	4.475438
chr17	1533538	6.795125	4.477077
chr17	1538546	6.119385	4.511107
chr17	1539540	7.205765	4.51719
chr17	1542190	0.411884	4.536285
chr17	1550106	1.460993	4.539545
chr17	1550848	0.858601	4.540629
chr17	1554770	0.457615	4.543997
chr17	1567689	0.576185	4.549909
chr17	1574342	0.924511	4.553742
chr17	1575507	1.122036	4.554819
chr17	1576369	0.815989	4.555786
chr17	1578032	0.535328	4.557143
chr17	1583907	1.154738	4.560288
chr17	1585055	0.895461	4.561614
chr17	1587639	1.330073	4.563928
chr17	1588930	0.295656	4.565645
chr17	1591701	0.316452	4.566464
chr17	1594359	2.415235	4.567305
chr17	1595491	33.52101	4.570039
chr17	1602084	1.97741	4.791043
chr17	1604580	1.775775	4.795979
chr17	1612199	0.338634	4.809509
chr17	1616093	0.260094	4.810827
chr17	1622177	0.391194	4.81241
chr17	1623675	1.967207	4.812996
chr17	1630584	1.498947	4.826587
chr17	1636477	1.95332	4.83542
chr17	1637777	0.21326	4.83796
chr17	1640793	0.194381	4.838603
chr17	1648294	7.400458	4.840061
chr17	1651697	3.2721	4.865245
chr17	1651780	0.617145	4.865516
chr17	1657073	1.673781	4.868783
chr17	1657653	57.33085	4.869754
chr17	1660611	2.042385	5.039338
chr17	1660801	0.324373	5.039726
chr17	1666016	6.685445	5.041418
chr17	1673276	2.861255	5.089954
chr17	1673405	1.779913	5.090323
chr17	1680002	2.852517	5.102066
chr17	1680318	0.736952	5.102967
chr17	1683012	0.345253	5.104952
chr17	1684772	1.74856	5.10556
chr17	1684953	9.489981	5.105876
chr17	1685848	0.305751	5.11437
chr17	1687796	0.373761	5.114966
chr17	1689657	0.889892	5.115661
chr17	1689836	0.629945	5.11582
chr17	1690427	1.34694	5.116193
chr17	1690439	4.305536	5.116209
chr17	1692114	3.527902	5.123421
chr17	1700082	3.138993	5.151531
chr17	1703543	1.88278	5.162395
chr17	1703982	0.803734	5.163222
chr17	1704296	0.409833	5.163474
chr17	1707762	1.366365	5.164894
chr17	1707893	0.139599	5.165073
chr17	1732300	0.315743	5.168481
chr17	1739713	0.424128	5.170821
chr17	1745003	0.834352	5.173065
chr17	1745850	0.226597	5.173772
chr17	1756351	0.100129	5.176151
chr17	1773273	0.407624	5.177845
chr17	1774592	0.313497	5.178383
chr17	1776867	1.259603	5.179096
chr17	1776900	0.622909	5.179138
chr17	1777427	0.196193	5.179466
chr17	1782952	0.128047	5.18055
chr17	1788646	1.5332	5.181279
chr17	1792174	0.441967	5.186688
chr17	1794543	1.037669	5.187735
chr17	1795180	2.535685	5.188396
chr17	1799658	1.06214	5.199751
chr17	1800087	1.160654	5.200207
chr17	1800600	1.34735	5.200802
chr17	1800886	1.198726	5.201188
chr17	1801189	6.272532	5.201551
chr17	1807705	7.441574	5.242423
chr17	1811983	0.656913	5.274258
chr17	1813900	0.912474	5.275517
chr17	1814958	6.39043	5.276482
chr17	1820080	3.983915	5.309214
chr17	1824305	1.802375	5.326046
chr17	1826639	1.1756	5.330253
chr17	1834118	1.74546	5.339045
chr17	1838352	12.04781	5.346436
chr17	1842690	0.544014	5.398699
chr17	1844519	0.443194	5.399694
chr17	1845950	0.607229	5.400328
chr17	1846831	0.13624	5.400863
chr17	1855991	0.201342	5.402111
chr17	1860638	1.881132	5.403047
chr17	1861561	1.66419	5.404783
chr17	1861604	2.183421	5.404855
chr17	1862768	1.948792	5.407396
chr17	1864749	6.502245	5.411257
chr17	1866892	2.469438	5.425191
chr17	1870365	2.352355	5.433767
chr17	1870515	1.143595	5.43412
chr17	1873008	2.5496	5.436971
chr17	1873672	2.61797	5.438664
chr17	1874153	1.011965	5.439923
chr17	1880141	0.340026	5.445983
chr17	1883811	0.794788	5.447231
chr17	1885125	6.190704	5.448275
chr17	1897820	0.556744	5.526866
chr17	1898800	0.275542	5.527412
chr17	1902888	0.12677	5.528538
chr17	1917610	2.76377	5.530405
chr17	1918263	7.51509	5.532209
chr17	1919023	4.07982	5.537921
chr17	1919178	7.137625	5.538553
chr17	1921816	7.546285	5.557382
chr17	1922235	1.94147	5.560544
chr17	1923056	12.69196	5.562138
chr17	1931702	2.159605	5.671873
chr17	1932316	1.056685	5.673199
chr17	1939543	0.764077	5.680835
chr17	1941048	0.277758	5.681985
chr17	1948601	0.43235	5.684083
chr17	1951612	0.832901	5.685385
chr17	1952079	0.407766	5.685774
chr17	1964018	3.637795	5.690642
chr17	1965542	0.3846	5.696186
chr17	1966252	0.587529	5.696459
chr17	1966457	1.115176	5.69658
chr17	1967501	0.400434	5.697744
chr17	1973514	0.674381	5.700152
chr17	1975657	0.753953	5.701597
chr17	1981480	0.071599	5.705987
chr17	1990959	0.140318	5.706666
chr17	1994130	0.135649	5.707111
chr17	1997444	0.112818	5.70756
chr17	2001825	0.116582	5.708055
chr17	2005969	0.141977	5.708538
chr17	2008938	0.317293	5.708959
chr17	2009752	0.379379	5.709218
chr17	2010318	1.11533	5.709432
chr17	2010597	0.259625	5.709744
chr17	2017079	0.095633	5.711426
chr17	2048713	0.294979	5.714452
chr17	2056647	0.041383	5.716792
chr17	2084712	0.090768	5.717953
chr17	2095712	0.116686	5.718952
chr17	2104292	0.113686	5.719953
chr17	2115271	0.314281	5.721201
chr17	2116798	0.39376	5.721681
chr17	2117945	0.361083	5.722133
chr17	2119475	0.416586	5.722685
chr17	2140668	0.879268	5.731514
chr17	2147291	0.132793	5.737337
chr17	2155948	0.120234	5.738487
chr17	2167690	0.148406	5.739899
chr17	2172710	0.610529	5.740644
chr17	2173063	0.049253	5.740859
chr17	2197637	0.128804	5.74207
chr17	2203025	0.871443	5.742764
chr17	2203167	2.85323	5.742887
chr17	2216258	0.698688	5.780239
chr17	2234005	5.302935	5.792639
chr17	2236404	1.95226	5.80536
chr17	2237461	0.585946	5.807424
chr17	2247982	2.642114	5.813589
chr17	2249904	2.057025	5.818667
chr17	2251059	1.014971	5.821043
chr17	2255351	0.261326	5.825399
chr17	2262703	0.369281	5.82732
chr17	2268311	0.935734	5.829391
chr17	2269769	1.266966	5.830755
chr17	2270284	2.061818	5.831408
chr17	2272024	2.242218	5.834995
chr17	2276085	12.741888	5.844101
chr17	2278064	1.998492	5.869317
chr17	2278609	9.032137	5.870406
chr17	2280934	0.210242	5.891406
chr17	2293420	0.982794	5.894031
chr17	2294048	0.294181	5.894648
chr17	2298974	1.657247	5.896098
chr17	2306695	2.791785	5.908893
chr17	2309117	1.30955	5.915655
chr17	2310130	3.019058	5.916981
chr17	2318177	4.592105	5.941276
chr17	2318550	1.65975	5.942989
chr17	2320175	1.195391	5.945686
chr17	2321253	0.395324	5.946974
chr17	2326480	0.29756	5.949041
chr17	2336370	0.321655	5.951984
chr17	2353309	0.803326	5.957432
chr17	2355517	0.906159	5.959206
chr17	2361507	0.398226	5.964634
chr17	2366585	1.933434	5.966656
chr17	2377312	3.57619	5.987396
chr17	2378538	0.161581	5.99178
chr17	2385240	0.168207	5.992863
chr17	2389494	0.505444	5.993579
chr17	2390711	0.33949	5.994194
chr17	2393319	0.817463	5.995079
chr17	2414208	0.71142	6.012155
chr17	2414549	0.326004	6.012398
chr17	2416699	0.149571	6.013099
chr17	2428508	0.458072	6.014865
chr17	2430126	2.374023	6.015606
chr17	2431610	2.033258	6.019129
chr17	2434024	1.170854	6.024038
chr17	2441551	0.407603	6.032851
chr17	2444924	0.668234	6.034225
chr17	2445904	3.18793	6.03488
chr17	2446024	1.163724	6.035263
chr17	2450624	1.08819	6.040616
chr17	2453908	3.852617	6.04419
chr17	2455523	2.870796	6.050412
chr17	2463002	3.982135	6.071882
chr17	2468169	1.042015	6.092458
chr17	2474929	0.359954	6.099502
chr17	2508249	1.093942	6.111496
chr17	2509361	0.078008	6.112712
chr17	2534710	0.445083	6.114689
chr17	2535867	0.130867	6.115204
chr17	2545804	0.142841	6.116505
chr17	2554201	0.429682	6.117704
chr17	2555401	0.146322	6.11822
chr17	2574821	0.445709	6.121062
chr17	2577091	1.182011	6.122073
chr17	2577177	0.54746	6.122175
chr17	2578648	1.417655	6.12298
chr17	2592031	1.780398	6.141953
chr17	2608488	0.539129	6.171253
chr17	2618181	0.719546	6.176478
chr17	2624907	9.649507	6.181318
chr17	2629170	13.858649	6.222454
chr17	2633324	0.307846	6.280023
chr17	2637385	0.356814	6.281273
chr17	2641105	2.959993	6.2826
chr17	2641288	1.259166	6.283142
chr17	2645871	3.7226	6.288913
chr17	2646348	2.477889	6.290688
chr17	2654152	2.579633	6.310026
chr17	2665012	1.31953	6.338041
chr17	2669944	2.156771	6.344549
chr17	2678932	2.834163	6.363934
chr17	2682167	2.926135	6.373102
chr17	2684422	2.025107	6.379701
chr17	2692321	1.133497	6.395697
chr17	2696316	1.950035	6.400225
chr17	2696336	1.254915	6.400264
chr17	2699935	2.354668	6.404781
chr17	2700105	1.870218	6.405181
chr17	2701998	1.002816	6.408721
chr17	2702161	25.90101	6.408885
chr17	2705655	26.97434	6.499383
chr17	2706583	9.62694	6.524415
chr17	2707605	2.441917	6.534254
chr17	2707991	13.470007	6.535196
chr17	2708348	0.723479	6.540005
chr17	2711143	1.909055	6.542027
chr17	2714251	1.812915	6.547961
chr17	2715814	1.66828	6.550794
chr17	2717300	2.14328	6.553273
chr17	2718368	2.182245	6.555562
chr17	2719341	1.164211	6.557686
chr17	2725145	2.542355	6.564443
chr17	2725533	1.781785	6.565429
chr17	2725555	1.684655	6.565468
chr17	2726337	0.519669	6.566786
chr17	2728675	0.784555	6.568001
chr17	2729652	14.580551	6.568767
chr17	2732876	4.56558	6.615775
chr17	2739061	2.853428	6.644013
chr17	2739493	3.385757	6.645246
chr17	2740799	3.021683	6.649668
chr17	2741776	1.40448	6.65262
chr17	2745266	0.975134	6.657521
chr17	2748042	7.211726	6.660228
chr17	2750208	5.251225	6.675849
chr17	2753106	3.011025	6.691067
chr17	2754802	1.698695	6.696174
chr17	2754856	8.24745	6.696265
chr17	2758657	4.007538	6.727614
chr17	2760353	1.326883	6.734411
chr17	2766970	1.302144	6.743191
chr17	2768225	5.759455	6.744825
chr17	2771512	6.268975	6.763756
chr17	2772652	7.377065	6.770903
chr17	2773932	2.351178	6.780346
chr17	2775203	2.360588	6.783334
chr17	2775742	99.43455	6.784606
chr17	2778337	12.899815	7.042639
chr17	2778988	19.949695	7.051037
chr17	2781880	2.010145	7.108731
chr17	2782296	3.500835	7.109567
chr17	2785024	2.410335	7.119118
chr17	2787138	7.048779	7.124213
chr17	2788967	3.04828	7.137105
chr17	2793532	0.732257	7.151021
chr17	2793967	6.847003	7.151339
chr17	2794856	0.505049	7.157426
chr17	2796982	1.698295	7.1585
chr17	2797013	17.87679	7.158553
chr17	2801798	9.28314	7.244093
chr17	2804206	2.67975	7.266447
chr17	2804487	2.194585	7.2672
chr17	2804858	1.848382	7.268014
chr17	2807088	28.829395	7.272136
chr17	2807895	5.611847	7.295401
chr17	2809192	1.142817	7.30268
chr17	2810672	1.090489	7.304371
chr17	2812445	1.72101	7.306305
chr17	2819869	1.9643	7.319082
chr17	2825538	4.399483	7.330217
chr17	2832092	0.556378	7.359051
chr17	2832726	0.594973	7.359404
chr17	2833328	0.42632	7.359762
chr17	2834636	0.40486	7.36032
chr17	2836525	0.433243	7.361085
chr17	2838206	0.398366	7.361813
chr17	2840337	0.743763	7.362662
chr17	2840762	1.22712	7.362978
chr17	2840790	1.015679	7.363012
chr17	2840931	1.087725	7.363156
chr17	2841595	1.542741	7.363878
chr17	2843998	29.089455	7.367585
chr17	2847911	3.799695	7.481412
chr17	2850487	3.434984	7.4912
chr17	2854702	3.946365	7.505678
chr17	2855602	0.566117	7.50923
chr17	2860024	5.18282	7.511734
chr17	2868935	3.9431	7.557918
chr17	2869541	2.533621	7.560307
chr17	2869918	16.504952	7.561262
chr17	2870905	7.288005	7.577553
chr17	2873967	0.753468	7.599869
chr17	2878222	2.7695	7.603075
chr17	2881291	1.021609	7.611574
chr17	2881343	0.853382	7.611627
chr17	2885090	3.650345	7.614825
chr17	2885146	2.723559	7.615029
chr17	2885808	0.642128	7.616832
chr17	2886077	1.062081	7.617005
chr17	2886122	0.878385	7.617053
chr17	2886642	5.92134	7.61751
chr17	2887139	5.336995	7.620453
chr17	2889709	7.73602	7.634169
chr17	2890191	0.418755	7.637897
chr17	2893665	0.238402	7.639352
chr17	2897577	2.094218	7.640285
chr17	2898095	1.202177	7.64137
chr17	2898534	1.020009	7.641897
chr17	2899292	1.45915	7.642671
chr17	2899908	4.967585	7.643569
chr17	2900882	10.057172	7.648408
chr17	2906098	0.388983	7.700866
chr17	2908816	0.287301	7.701923
chr17	2911326	7.853717	7.702644
chr17	2912719	0.391849	7.713585
chr17	2914059	0.248095	7.71411
chr17	2915589	0.904994	7.714489
chr17	2916117	0.866465	7.714967
chr17	2916725	0.834667	7.715494
chr17	2917348	0.707769	7.716014
chr17	2918492	0.723941	7.716824
chr17	2919393	0.877554	7.717476
chr17	2920049	1.49572	7.718052
chr17	2920124	0.555431	7.718164
chr17	2922484	1.151552	7.719475
chr17	2922968	1.227254	7.720032
chr17	2923767	0.559273	7.721013
chr17	2928864	0.877051	7.723863
chr17	2931580	0.743759	7.726245
chr17	2933109	20.70489	7.727382
chr17	2939070	2.617115	7.850804
chr17	2939439	20.62475	7.85177
chr17	2942346	3.298175	7.911726
chr17	2942648	1.382459	7.912722
chr17	2944778	3.118721	7.915667
chr17	2948021	3.8067	7.925781
chr17	2950675	7.480255	7.935884
chr17	2953418	1.849665	7.956402
chr17	2985785	2.27739	8.01627
chr17	2985816	2.779438	8.016341
chr17	2995572	1.221657	8.043457
chr17	3006485	1.222008	8.056789
chr17	3007186	1.006353	8.057646
chr17	3008882	1.125921	8.059352
chr17	3009955	0.177692	8.06056
