chr	pos	rate	map
chr12	933037	0.762221	1.727017
chr12	936468	0.454397	1.729632
chr12	945322	1.093384	1.733655
chr12	946878	0.053575	1.735357
chr12	961336	0.090643	1.736131
chr12	964670	0.065082	1.736433
chr12	971291	0.089708	1.736864
chr12	975276	0.061047	1.737222
chr12	982321	0.059159	1.737652
chr12	988894	0.129233	1.738041
chr12	990912	0.101628	1.738301
chr12	993930	0.035735	1.738608
chr12	1009056	0.077882	1.739149
chr12	1013176	0.109768	1.73947
chr12	1015469	0.435026	1.739721
chr12	1015631	0.066737	1.739792
chr12	1021813	0.10515	1.740204
chr12	1024594	0.613261	1.740497
chr12	1024688	0.047204	1.740554
chr12	1038766	0.063953	1.741219
chr12	1047531	0.123728	1.741779
chr12	1050254	0.042326	1.742116
chr12	1064438	0.062021	1.742717
chr12	1072390	0.349845	1.74321
chr12	1072696	0.448734	1.743317
chr12	1072965	0.627101	1.743438
chr12	1073052	0.336612	1.743492
chr12	1074882	46.257529	1.744108
chr12	1075536	5.231743	1.774361
chr12	1077860	5.293149	1.786519
chr12	1077894	0.827139	1.786699
chr12	1078103	1.986143	1.786872
chr12	1079168	274.274226	1.788987
chr12	1080007	1.233103	2.019103
chr12	1080428	125.599025	2.019622
chr12	1080854	4.102642	2.073128
chr12	1080905	4.081606	2.073337
chr12	1084783	0.226007	2.089165
chr12	1086062	0.34096	2.089454
chr12	1086585	0.096531	2.089633
chr12	1091657	0.062764	2.090122
chr12	1101264	4.333165	2.090725
chr12	1101641	1.887423	2.092359
chr12	1104827	0.121476	2.098372
chr12	1107830	0.046415	2.098737
chr12	1122450	0.12938	2.099416
chr12	1125475	0.072392	2.099807
chr12	1157340	0.744975	2.102114
chr12	1181325	0.163335	2.119982
chr12	1185507	0.518689	2.120665
chr12	1185966	0.124399	2.120903
chr12	1202358	6.036079	2.122942
chr12	1205702	4.602039	2.143127
chr12	1206461	3.657352	2.14662
chr12	1206698	2.127968	2.147487
chr12	1207532	0.129466	2.149261
chr12	1211334	0.52913	2.149754
chr12	1211576	0.068146	2.149882
chr12	1220688	0.044473	2.150503
chr12	1237057	0.050136	2.151231
chr12	1248068	0.049749	2.151783
chr12	1259831	0.121125	2.152368
chr12	1262501	0.066593	2.152691
chr12	1269076	0.0739	2.153129
chr12	1275751	0.207173	2.153622
chr12	1350862	0.231143	2.169183
chr12	1354345	0.070544	2.169988
chr12	1360880	0.073838	2.170449
chr12	1366511	0.062954	2.170865
chr12	1371828	2.945674	2.1712
chr12	1371969	0.529389	2.171615
chr12	1381260	0.185544	2.176534
chr12	1382293	0.127631	2.176726
chr12	1384066	0.215084	2.176952
chr12	1384838	0.139671	2.177118
chr12	1395130	0.121	2.178555
chr12	1408503	2.229273	2.180173
chr12	1416592	0.105191	2.198206
chr12	1435197	0.347069	2.200163
chr12	1436978	0.226816	2.200781
chr12	1440844	0.041788	2.201658
chr12	1478570	0.128854	2.203235
chr12	1486104	0.115481	2.204205
chr12	1493559	0.087803	2.205066
chr12	1499414	0.066633	2.20558
chr12	1509024	5.766023	2.206221
chr12	1509621	6.102052	2.209663
chr12	1510505	0.894503	2.215057
chr12	1510533	2.367025	2.215082
chr12	1510640	1.820068	2.215336
chr12	1524144	0.695349	2.239914
chr12	1527359	0.626508	2.242149
chr12	1534494	0.706533	2.24662
chr12	1542875	0.88814	2.252541
chr12	1543590	0.633128	2.253176
chr12	1553450	0.315106	2.259419
chr12	1566658	0.508101	2.263581
chr12	1573266	3.035973	2.266938
chr12	1583962	1.302502	2.299411
chr12	1586846	0.396452	2.303167
chr12	1587160	0.090516	2.303292
chr12	1590693	0.676562	2.303612
chr12	1590758	3.642736	2.303656
chr12	1590899	0.884974	2.304169
chr12	1598223	0.267858	2.310651
chr12	1598836	0.132989	2.310815
chr12	1601561	0.386964	2.311177
chr12	1601896	6.686378	2.311307
chr12	1604651	16.64603	2.329728
chr12	1607390	0.174511	2.375321
chr12	1609142	0.215507	2.375627
chr12	1610863	0.87728	2.375998
chr12	1610934	0.99275	2.37606
chr12	1610964	0.399021	2.37609
chr12	1611846	2.10224	2.376442
chr12	1618365	0.281557	2.390147
chr12	1619897	0.151391	2.390578
chr12	1625937	9.99159	2.391492
chr12	1637913	1.788335	2.511152
chr12	1637963	2.487291	2.511241
chr12	1638171	1.27866	2.511758
chr12	1638692	1.69691	2.512424
chr12	1638755	1.63937	2.512531
chr12	1638868	1.79287	2.512717
chr12	1640927	6.595305	2.516408
chr12	1642198	17.726555	2.524791
chr12	1644376	1.820525	2.563399
chr12	1644885	4.49517	2.564326
chr12	1646931	4.656975	2.573523
chr12	1647965	4.496125	2.578338
chr12	1648369	2.128205	2.580155
chr12	1648393	3.675433	2.580206
chr12	1649616	2.67776	2.584701
chr12	1650097	9.28893	2.585989
chr12	1650188	2.15302	2.586834
chr12	1654877	3.47829	2.59693
chr12	1655449	2.997545	2.598919
chr12	1655784	2.43095	2.599923
chr12	1656182	2.84581	2.600891
chr12	1656361	1.606254	2.6014
chr12	1660733	0.455418	2.608423
chr12	1661143	0.395572	2.60861
chr12	1661655	0.485315	2.608812
chr12	1661953	0.801574	2.608957
chr12	1662052	15.604872	2.609036
chr12	1670493	0.449465	2.740757
chr12	1671180	0.436563	2.741066
chr12	1672024	0.476507	2.741434
chr12	1672492	0.699691	2.741657
chr12	1672778	1.003699	2.741857
chr12	1672820	0.558396	2.741899
chr12	1674239	0.995006	2.742692
chr12	1674288	73.304114	2.74274
chr12	1675847	1.024344	2.857022
chr12	1676039	0.562653	2.857218
chr12	1676959	0.808067	2.857736
chr12	1677119	12.892005	2.857865
chr12	1679215	0.799409	2.884887
chr12	1679579	0.892185	2.885178
chr12	1679784	23.32763	2.885361
chr12	1682177	2.77741	2.941184
chr12	1690140	3.064497	2.9633
chr12	1698010	2.058242	2.987418
chr12	1712533	2.300461	3.01731
chr12	1718074	1.691851	3.030057
chr12	1719096	1.970244	3.031786
chr12	1720794	0.795442	3.035131
chr12	1721254	0.360634	3.035497
chr12	1723843	0.40615	3.036431
chr12	1725753	0.478253	3.037206
chr12	1727170	18.70374	3.037884
chr12	1727668	3.052607	3.047199
chr12	1727696	5.51755	3.047284
chr12	1727839	24.98525	3.048073
chr12	1728588	25.381918	3.066787
chr12	1728996	0.517333	3.077143
chr12	1729338	2.736777	3.07732
chr12	1729635	3.574569	3.078133
chr12	1729704	3.59893	3.078379
chr12	1731068	4.795735	3.083288
chr12	1731566	8.515374	3.085676
chr12	1732295	16.086364	3.091884
chr12	1734270	5.911163	3.123655
chr12	1734510	1.597907	3.125073
chr12	1734560	0.903779	3.125153
chr12	1734593	36.875724	3.125183
chr12	1737309	139.30948	3.225338
chr12	1737320	1.034777	3.22687
chr12	1737580	0.934885	3.227139
chr12	1739836	11.103041	3.229248
chr12	1741039	19.318025	3.242605
chr12	1741616	11.47347	3.253752
chr12	1743296	1.147855	3.273027
chr12	1743556	1.089545	3.273325
chr12	1747473	17.810645	3.277593
chr12	1747946	17.844506	3.286018
chr12	1749841	1.71117	3.319833
chr12	1749905	0.918473	3.319943
chr12	1750047	22.416928	3.320073
chr12	1750597	1.830787	3.332402
chr12	1753187	0.279463	3.337144
chr12	1753855	0.305229	3.337331
chr12	1754424	0.173498	3.337504
chr12	1755960	0.338306	3.337771
chr12	1756642	0.835073	3.338002
chr12	1756678	0.249803	3.338032
chr12	1757743	2.851618	3.338298
chr12	1760478	0.274136	3.346097
chr12	1763876	0.641002	3.347028
chr12	1764529	0.816375	3.347447
chr12	1765933	0.947761	3.348593
chr12	1766973	0.618605	3.349579
chr12	1769930	1.141674	3.351408
chr12	1774149	1.524152	3.356225
chr12	1776217	22.2429	3.359377
chr12	1783251	0.295196	3.515833
chr12	1787240	1.156556	3.517011
chr12	1788864	1.561565	3.518889
chr12	1789371	1.35186	3.519681
chr12	1790035	0.266309	3.520578
chr12	1803521	0.849955	3.52417
chr12	1804880	0.878077	3.525325
chr12	1806056	0.396688	3.526358
chr12	1811482	0.383382	3.52851
chr12	1816613	0.086522	3.530477
chr12	1826556	0.362512	3.531337
chr12	1831246	1.699652	3.533038
chr12	1831355	1.145155	3.533223
chr12	1831638	0.119578	3.533547
chr12	1850384	0.229724	3.535788
chr12	1856953	0.146281	3.537298
chr12	1858741	0.060439	3.537559
chr12	1866799	0.186918	3.538046
chr12	1878154	0.181872	3.540169
chr12	1889823	0.884526	3.542291
chr12	1890589	0.898304	3.542968
chr12	1891372	0.076964	3.543672
chr12	1896779	0.55501	3.544088
chr12	1896956	0.157324	3.544186
chr12	1899714	3.142555	3.54462
chr12	1900735	3.382963	3.547829
chr12	1901485	0.331545	3.550366
chr12	1902164	0.203487	3.550591
chr12	1907853	0.222899	3.551749
chr12	1912192	3.318261	3.552716
chr12	1912526	4.545148	3.553824
chr12	1912880	4.910791	3.555433
chr12	1914273	4.023969	3.562274
chr12	1915146	0.847996	3.565787
chr12	1915559	0.619451	3.566137
chr12	1916838	0.260487	3.566929
chr12	1923040	5.434156	3.568545
chr12	1928289	0.636811	3.597069
chr12	1929958	2.85067	3.598131
chr12	1931299	7.013305	3.601954
chr12	1933553	8.15818	3.617762
chr12	1934581	1.025328	3.626149
chr12	1934920	19.72365	3.626496
chr12	1936988	26.91984	3.667285
chr12	1937511	140.657086	3.681364
chr12	1938144	26.082052	3.7704
chr12	1939048	0.914186	3.793978
chr12	1939252	23.677701	3.794165
chr12	1942752	1.492631	3.877036
chr12	1945042	2.117922	3.880455
chr12	1947193	0.870313	3.88501
chr12	1953866	2.626175	3.890818
chr12	1954096	1.884795	3.891422
chr12	1955552	0.878952	3.894166
chr12	1962759	2.12635	3.900501
chr12	1963359	1.98461	3.901777
chr12	1963948	1.26341	3.902945
chr12	1964846	1.045393	3.90408
chr12	1964885	0.477633	3.904121
chr12	1966289	0.480774	3.904791
chr12	1967526	0.669373	3.905386
chr12	1968090	4.940805	3.905764
chr12	1969262	1.449443	3.911554
chr12	1973384	0.891429	3.917529
chr12	1982125	0.392591	3.925321
chr12	1989355	1.009736	3.928159
chr12	1989414	0.135862	3.928219
chr12	1997181	0.113841	3.929274
chr12	2008548	0.142071	3.930568
chr12	2016322	2.879352	3.931673
chr12	2020015	0.991895	3.942306
chr12	2020045	0.43474	3.942336
chr12	2021395	0.357456	3.942923
chr12	2022411	0.23475	3.943286
chr12	2025204	0.310303	3.943942
chr12	2026808	1.140781	3.944439
chr12	2026915	2.340861	3.944561
chr12	2029258	4.005115	3.950046
chr12	2032515	20.415205	3.963091
chr12	2034290	1.018247	3.999328
chr12	2034887	1.75496	3.999935
chr12	2036141	0.975297	4.002136
chr12	2044727	0.977428	4.01051
chr12	2045085	16.882842	4.01086
chr12	2045640	15.402736	4.02023
chr12	2046099	0.171298	4.0273
chr12	2056363	10.175888	4.029058
chr12	2057592	0.247813	4.041564
chr12	2058665	1.372163	4.04183
chr12	2058817	0.522436	4.042039
chr12	2060580	0.136325	4.04296
chr12	2077897	0.20364	4.045321
chr12	2085166	0.224329	4.046801
chr12	2085982	0.098325	4.046984
chr12	2089230	0.128567	4.047303
chr12	2091257	0.066983	4.047564
chr12	2097716	0.382001	4.047996
chr12	2100324	0.477199	4.048993
chr12	2101808	0.396288	4.049701
chr12	2104468	0.187894	4.050755
chr12	2116768	3.597599	4.053066
chr12	2119359	0.353789	4.062387
chr12	2123962	0.773596	4.064016
chr12	2124955	3.048771	4.064784
chr12	2128982	6.167723	4.077062
chr12	2129773	16.161104	4.08194
chr12	2133101	0.247427	4.135724
chr12	2133967	0.556718	4.135939
chr12	2134198	0.337899	4.136067
chr12	2135026	0.757637	4.136347
chr12	2135487	3.625966	4.136696
chr12	2140625	0.396859	4.155326
chr12	2142982	1.351782	4.156262
chr12	2145298	3.02282	4.159393
chr12	2145507	0.42599	4.160024
chr12	2152171	0.523703	4.162863
chr12	2154103	1.307015	4.163875
chr12	2154321	0.699744	4.16416
chr12	2155430	0.930801	4.164936
chr12	2156207	0.464389	4.165659
chr12	2156904	0.125287	4.165983
chr12	2165956	0.524466	4.167117
chr12	2166479	0.282284	4.167391
chr12	2168670	0.332819	4.16801
chr12	2170433	1.037559	4.168596
chr12	2171649	10.47629	4.169858
chr12	2172291	13.651037	4.176584
chr12	2173805	2.894745	4.197252
chr12	2174904	2.290635	4.200433
chr12	2175413	2.501535	4.201599
chr12	2175435	2.899605	4.201654
chr12	2175612	2.3105	4.202167
chr12	2175651	52.727095	4.202257
chr12	2178661	0.878329	4.360966
chr12	2178760	1.051924	4.361053
chr12	2178929	0.280106	4.36123
chr12	2182193	0.579487	4.362145
chr12	2182486	0.280114	4.362315
chr12	2183846	0.356216	4.362696
chr12	2184560	1.24247	4.36295
chr12	2184847	0.72956	4.363306
chr12	2186580	1.259218	4.364571
chr12	2187664	7.130598	4.365936
chr12	2195114	4.988098	4.419059
chr12	2202537	1.64552	4.456085
chr12	2203146	0.618473	4.457087
chr12	2205886	0.266324	4.458782
chr12	2208390	0.254156	4.459449
chr12	2211145	0.137691	4.460149
chr12	2218896	0.147471	4.461216
chr12	2225069	0.377035	4.462127
chr12	2226045	0.339696	4.462495
chr12	2227311	2.264571	4.462925
chr12	2230055	3.43092	4.469139
chr12	2230320	2.160024	4.470048
chr12	2233023	0.21558	4.475887
chr12	2235628	0.388853	4.476448
chr12	2236842	0.878125	4.47692
chr12	2250068	1.8077	4.488534
chr12	2260754	1.419326	4.507851
chr12	2269588	5.670271	4.52039
chr12	2275663	0.847673	4.554837
chr12	2279309	5.420459	4.557927
chr12	2280807	4.266508	4.566047
chr12	2280942	0.418306	4.566623
chr12	2281925	0.285531	4.567034
chr12	2283195	0.69827	4.567397
chr12	2283392	10.674479	4.567534
chr12	2284333	3.958864	4.577579
chr12	2285731	4.033048	4.583114
chr12	2285984	2.510725	4.584134
chr12	2286022	1.461951	4.584229
chr12	2294006	1.712287	4.595902
chr12	2298724	0.302279	4.60398
chr12	2306569	0.355203	4.606351
chr12	2312620	0.132035	4.608501
chr12	2317523	0.078398	4.609148
chr12	2327944	0.134324	4.609965
chr12	2332210	0.281962	4.610538
chr12	2333638	5.329454	4.610941
chr12	2335941	4.453681	4.623215
chr12	2337138	1.031964	4.628546
chr12	2344960	0.234037	4.636618
chr12	2346393	0.356211	4.636953
chr12	2347694	3.753024	4.637416
chr12	2350263	0.726869	4.647058
chr12	2350452	0.627583	4.647195
chr12	2350620	0.154828	4.647301
chr12	2354870	0.085239	4.647959
chr12	2363716	0.069887	4.648713
chr12	2374130	0.722211	4.649441
chr12	2408194	0.05547	4.674042
chr12	2420244	0.723066	4.67471
chr12	2420377	16.45522	4.674807
chr12	2421588	0.81595	4.694734
chr12	2423857	0.968762	4.696585
chr12	2425494	0.74815	4.698171
chr12	2428137	1.583599	4.700148
chr12	2428408	0.088928	4.700578
chr12	2436522	0.140102	4.701299
chr12	2440464	0.753414	4.701851
chr12	2440700	0.145964	4.702029
chr12	2446516	0.195241	4.702878
chr12	2452619	1.461606	4.70407
chr12	2453088	2.17268	4.704755
chr12	2456062	1.93644	4.711217
chr12	2460107	8.91384	4.71905
chr12	2461223	4.36543	4.728998
chr12	2461407	9.755515	4.729801
chr12	2465364	4.757044	4.768403
chr12	2466084	2.050737	4.771828
chr12	2473358	0.848593	4.786746
chr12	2475403	0.443285	4.788481
chr12	2481936	0.326341	4.791377
chr12	2482330	0.077697	4.791505
chr12	2487001	0.106034	4.791868
chr12	2489390	0.358403	4.792122
chr12	2494926	0.394655	4.794106
chr12	2499626	0.388924	4.795961
chr12	2499849	0.310519	4.796047
chr12	2500203	0.407165	4.796157
chr12	2500431	0.401121	4.79625
chr12	2502512	1.324372	4.797085
chr12	2502572	0.818996	4.797164
chr12	2505036	0.424954	4.799182
chr12	2514231	1.520869	4.80309
chr12	2514858	0.939388	4.804043
chr12	2518352	7.176235	4.807326
chr12	2519129	6.847325	4.812902
chr12	2523256	3.281785	4.84116
chr12	2525473	11.388185	4.848436
chr12	2528984	3.084579	4.88842
chr12	2532167	2.52941	4.898238
chr12	2533178	1.481275	4.900796
chr12	2534466	1.64607	4.902703
chr12	2535989	2.76154	4.90521
chr12	2536295	1.06857	4.906055
chr12	2538500	2.58382	4.908412
chr12	2538549	2.15184	4.908538
chr12	2538941	6.371958	4.909382
chr12	2539307	10.423624	4.911714
chr12	2541008	7.743613	4.929444
chr12	2543100	12.163608	4.945644
chr12	2544724	25.98108	4.965398
chr12	2546519	60.34088	5.012034
chr12	2546742	1.231214	5.02549
chr12	2546766	0.378229	5.025519
chr12	2548274	10.56065	5.02609
chr12	2548490	13.94743	5.028371
chr12	2549018	7.653144	5.035735
chr12	2550490	0.507276	5.047001
chr12	2550818	0.388945	5.047167
chr12	2551368	0.220766	5.047381
chr12	2552898	0.250904	5.047719
chr12	2554278	0.446881	5.048065
chr12	2554689	0.168408	5.048249
chr12	2557099	0.233356	5.048654
chr12	2558186	0.161868	5.048908
chr12	2560083	0.81189	5.049215
chr12	2560116	2.320019	5.049242
chr12	2562541	23.42055	5.054868
chr12	2563476	0.237205	5.076766
chr12	2566301	0.167116	5.077436
chr12	2569458	0.310662	5.077964
chr12	2570535	0.283376	5.078298
chr12	2573043	0.159548	5.079009
chr12	2579615	2.4204	5.080058
chr12	2584491	0.765784	5.09186
chr12	2585572	20.181095	5.092687
chr12	2586645	38.017424	5.114342
chr12	2587318	0.262445	5.139927
chr12	2589988	0.455304	5.140628
chr12	2590769	0.616835	5.140984
chr12	2591029	0.203845	5.141144
chr12	2595011	0.940501	5.141956
chr12	2597759	1.447723	5.14454
chr12	2598615	4.679455	5.14578
chr12	2601363	7.493425	5.158639
chr12	2601742	1.451615	5.161479
chr12	2601743	6.816008	5.16148
chr12	2605386	1.179154	5.186311
chr12	2605721	2.27028	5.186706
chr12	2606283	7.19164	5.187982
chr12	2609084	1.337	5.208126
chr12	2609562	5.151665	5.208765
chr12	2610538	1.500065	5.213793
chr12	2610641	0.505515	5.213947
chr12	2613329	1.45398	5.215306
chr12	2613421	1.207814	5.21544
chr12	2613716	0.696145	5.215796
chr12	2615134	2.481948	5.216783
chr12	2619477	1.11562	5.227562
chr12	2620900	1.611378	5.22915
chr12	2621126	1.799484	5.229514
chr12	2623665	1.139072	5.234083
chr12	2626878	0.347265	5.237743
chr12	2628811	1.26824	5.238414
chr12	2631571	1.261347	5.241914
chr12	2635190	0.81586	5.246479
chr12	2646718	1.57737	5.255884
chr12	2646783	1.20032	5.255987
chr12	2647941	0.243832	5.257377
chr12	2649980	0.108651	5.257874
chr12	2658515	0.214136	5.258801
chr12	2660753	3.08475	5.259281
chr12	2661160	0.733589	5.260536
chr12	2668472	28.904518	5.2659
chr12	2668570	4.009109	5.268733
chr12	2669632	6.488891	5.272991
chr12	2670580	3.225299	5.279142
chr12	2676683	0.138341	5.298826
chr12	2683332	1.316392	5.299746
chr12	2683650	1.312241	5.300164
chr12	2684702	1.006627	5.301545
chr12	2687764	8.90298	5.304627
chr12	2695317	1.237076	5.371871
chr12	2705356	1.958255	5.38429
chr12	2709880	0.237725	5.39315
chr12	2715958	4.557346	5.394594
chr12	2721137	4.546103	5.418197
chr12	2722264	0.759256	5.42332
chr12	2722533	0.664139	5.423525
chr12	2723266	5.124764	5.424011
chr12	2724022	1.409267	5.427886
chr12	2729632	1.859502	5.435792
chr12	2730451	1.184902	5.437315
chr12	2732719	1.330294	5.440002
chr12	2734450	1.082937	5.442305
chr12	2736551	1.47123	5.44458
chr12	2737059	2.383725	5.445327
chr12	2741794	6.544545	5.456614
chr12	2745061	1.979363	5.477995
chr12	2749537	5.19864	5.486855
chr12	2749812	1.146877	5.488285
chr12	2755355	0.353703	5.494642
chr12	2756743	6.081976	5.495133
chr12	2759141	0.114295	5.509717
chr12	2770730	0.140949	5.511042
chr12	2774668	5.404667	5.511597
chr12	2776943	0.613576	5.523893
chr12	2777768	0.41739	5.524399
chr12	2778700	0.172649	5.524788
chr12	2783972	0.098096	5.525698
chr12	2797179	0.769327	5.526993
chr12	2805632	0.485288	5.533497
chr12	2827216	3.098987	5.543971
chr12	2828334	0.188325	5.547436
chr12	2830508	0.409404	5.547845
chr12	2830907	0.211853	5.548009
chr12	2834412	1.049642	5.548751
chr12	2834433	0.131488	5.548773
chr12	2841592	5.508717	5.549714
chr12	2841673	6.539006	5.550161
chr12	2843877	0.089465	5.564573
chr12	2852249	0.718335	5.565322
chr12	2865649	2.241016	5.574947
chr12	2870841	1.72419	5.586583
chr12	2871067	1.569927	5.586972
chr12	2871686	1.810654	5.587944
chr12	2872829	0.583915	5.590014
chr12	2873537	0.615301	5.590427
chr12	2875249	12.744677	5.59148
chr12	2881763	0.763954	5.674499
chr12	2882250	0.674083	5.674871
chr12	2882544	0.330849	5.67507
chr12	2883637	0.412782	5.675431
chr12	2884308	0.238275	5.675708
