chr	pos	rate	map
chr21	15867746	1.359113	1.130727
chr21	15870171	1.909423	1.134022
chr21	15884475	0.769346	1.161335
chr21	15885274	0.79964	1.161949
chr21	15885648	0.222061	1.162249
chr21	15890068	0.720281	1.16323
chr21	15890471	0.763117	1.16352
chr21	15890874	1.884898	1.163828
chr21	15891216	0.865945	1.164472
chr21	15894583	1.935609	1.167388
chr21	15895685	2.896163	1.169521
chr21	15896422	0.605922	1.171656
chr21	15897929	6.036116	1.172569
chr21	15898791	5.002181	1.177772
chr21	15899085	0.753515	1.179243
chr21	15899612	1.588351	1.17964
chr21	15900198	6.900715	1.18057
chr21	15902978	5.066843	1.199754
chr21	15905580	0.867029	1.212938
chr21	15906590	0.52249	1.213814
chr21	15908642	0.945863	1.214886
chr21	15909073	1.668356	1.215294
chr21	15909251	1.265395	1.215591
chr21	15909781	0.671099	1.216261
chr21	15916134	0.953738	1.220525
chr21	15918577	0.502351	1.222855
chr21	15924729	1.440883	1.225945
chr21	15927691	4.646961	1.230213
chr21	15930173	2.100535	1.241747
chr21	15933282	2.063908	1.248278
chr21	15936503	0.458341	1.254925
chr21	15939496	0.593223	1.256297
chr21	15940389	0.499629	1.256827
chr21	15941708	1.52098	1.257486
chr21	15942007	1.68543	1.257941
chr21	15942193	0.670537	1.258254
chr21	15944959	0.833979	1.260109
chr21	15946828	3.035087	1.261668
chr21	15948846	2.148025	1.267793
chr21	15948989	22.26031	1.2681
chr21	15952953	0.733862	1.35634
chr21	15954103	8.776484	1.357183
chr21	15954528	1.306965	1.360914
chr21	15954593	1.409965	1.360998
chr21	15954660	2.390015	1.361093
chr21	15955126	19.90099	1.362207
chr21	15955911	2.031405	1.377829
chr21	15957477	16.455565	1.38101
chr21	15958168	11.609545	1.392381
chr21	15959372	2.70907	1.406359
chr21	15959473	1.094461	1.406632
chr21	15962213	1.032021	1.409631
chr21	15964119	1.44939	1.411598
chr21	15964278	4.659873	1.411829
chr21	15970507	2.169878	1.440855
chr21	15970716	0.464696	1.441309
chr21	15972823	0.140884	1.442288
chr21	15984178	0.960358	1.443887
chr21	15991786	0.975041	1.451194
chr21	16002341	0.296244	1.461485
chr21	16008484	0.499594	1.463305
chr21	16010681	0.413409	1.464403
chr21	16012102	0.234033	1.46499
chr21	16016503	0.154401	1.46602
chr21	16026600	0.181952	1.467579
chr21	16034126	1.071104	1.468949
chr21	16034511	0.247271	1.469361
chr21	16046072	2.112605	1.47222
chr21	16049066	1.676295	1.478545
chr21	16051746	0.90003	1.483037
chr21	16052654	0.78268	1.483855
chr21	16053025	0.7848	1.484145
chr21	16054626	2.422623	1.485401
chr21	16054693	1.996828	1.485564
chr21	16056850	2.808452	1.489871
chr21	16056989	5.883645	1.490261
chr21	16057487	5.78669	1.493191
chr21	16057936	2.484715	1.49579
chr21	16058284	2.20225	1.496654
chr21	16058975	0.538993	1.498176
chr21	16060136	0.863293	1.498802
chr21	16060592	14.450966	1.499195
chr21	16064137	1.194145	1.550424
chr21	16064603	0.347614	1.550981
chr21	16076547	1.041148	1.555132
chr21	16076956	0.969287	1.555558
chr21	16077143	0.941609	1.55574
chr21	16077304	0.368185	1.555891
chr21	16078819	0.624099	1.556449
chr21	16079418	0.226581	1.556823
chr21	16084002	0.30606	1.557861
chr21	16086364	0.352573	1.558584
chr21	16089252	0.724465	1.559603
chr21	16090018	2.115067	1.560157
chr21	16091027	2.721302	1.562292
chr21	16091186	2.936314	1.562724
chr21	16091343	3.393821	1.563185
chr21	16091441	18.251802	1.563518
chr21	16092214	2.464819	1.577627
chr21	16094987	2.797807	1.584461
chr21	16095345	1.982795	1.585463
chr21	16095378	1.973433	1.585529
chr21	16096771	0.288733	1.588277
chr21	16102653	0.41777	1.589976
chr21	16106129	0.276531	1.591428
chr21	16111440	1.336703	1.592897
chr21	16111530	0.372589	1.593017
chr21	16114659	1.246626	1.594183
chr21	16115593	1.46595	1.595347
chr21	16115679	2.44102	1.595473
chr21	16116012	2.667625	1.596286
chr21	16116306	4.768086	1.59707
chr21	16121422	1.863635	1.621464
chr21	16122021	2.784355	1.62258
chr21	16122137	0.579152	1.622903
chr21	16123142	0.808994	1.623485
chr21	16123544	0.432363	1.62381
chr21	16125559	0.459923	1.624682
chr21	16126946	0.521862	1.62532
chr21	16128344	1.191384	1.626049
chr21	16128472	1.037781	1.626202
chr21	16128671	0.821343	1.626408
chr21	16132251	12.73773	1.629349
chr21	16134203	42.917556	1.654213
chr21	16135896	3.666808	1.726872
chr21	16136181	6.295676	1.727917
chr21	16137820	4.38133	1.738236
chr21	16138089	9.890632	1.739414
chr21	16138971	51.696395	1.748138
chr21	16140918	5.752075	1.848791
chr21	16141341	5.434905	1.851224
chr21	16141723	0.711185	1.8533
chr21	16143938	0.259226	1.854875
chr21	16159601	2.866255	1.858935
chr21	16164850	2.356785	1.87398
chr21	16165965	1.81061	1.876608
chr21	16165997	0.358393	1.876666
chr21	16168506	1.03198	1.877565
chr21	16168754	0.130574	1.877821
chr21	16186006	0.582624	1.880074
chr21	16187005	0.346298	1.880656
chr21	16189981	1.112488	1.881687
chr21	16190154	0.772468	1.881879
chr21	16192445	1.067174	1.883649
chr21	16205619	2.166787	1.897708
chr21	16208619	2.14109	1.904208
chr21	16211191	5.366515	1.909715
chr21	16213169	6.24172	1.92033
chr21	16214917	4.26159	1.93124
chr21	16215307	28.434825	1.932902
chr21	16215522	36.787025	1.939016
chr21	16222007	4.98439	2.17758
chr21	16224808	3.97287	2.191541
chr21	16225476	0.414234	2.194195
chr21	16229925	1.806091	2.196038
chr21	16234795	2.656285	2.204834
chr21	16237295	2.567015	2.211474
chr21	16239742	4.051025	2.217756
chr21	16239937	3.489885	2.218546
chr21	16241868	3.48482	2.225285
chr21	16242577	1.134787	2.227755
chr21	16245512	2.057688	2.231086
chr21	16246042	1.326285	2.232177
chr21	16246199	0.315924	2.232385
chr21	16249930	0.530716	2.233564
chr21	16251612	2.314662	2.234456
chr21	16255628	1.375705	2.243752
chr21	16273542	4.97765	2.268396
chr21	16288177	1.307994	2.341244
chr21	16288403	0.297477	2.34154
chr21	16295354	3.068271	2.343608
chr21	16298530	1.848479	2.353352
chr21	16318226	1.123452	2.38976
chr21	16319919	0.89989	2.391662
chr21	16321941	1.030016	2.393482
chr21	16322828	0.926379	2.394395
chr21	16323835	0.536774	2.395328
chr21	16327357	0.687464	2.397219
chr21	16329821	0.533703	2.398913
chr21	16330894	0.655172	2.399485
chr21	16331523	0.093229	2.399897
chr21	16353531	0.849354	2.401949
chr21	16353809	0.471231	2.402185
chr21	16354971	0.262747	2.402733
chr21	16358258	0.270209	2.403596
chr21	16361057	1.326588	2.404353
chr21	16362311	1.278512	2.406016
chr21	16363359	0.805128	2.407356
chr21	16366389	0.720313	2.409796
chr21	16375029	1.37077	2.416019
chr21	16377650	1.167568	2.419612
chr21	16380025	0.45688	2.422385
chr21	16382148	0.356882	2.423355
chr21	16385506	0.154514	2.424553
chr21	16404257	0.226059	2.427451
chr21	16412982	0.715791	2.429423
chr21	16413658	0.594305	2.429907
chr21	16414774	1.323637	2.43057
chr21	16415304	2.496964	2.431272
chr21	16416811	2.51794	2.435035
chr21	16424421	2.85781	2.454196
chr21	16424469	3.428	2.454333
chr21	16424867	2.681064	2.455698
chr21	16431542	0.865021	2.473594
chr21	16433603	1.623082	2.475376
chr21	16435223	8.427104	2.478006
chr21	16440962	1.309496	2.526369
chr21	16442304	0.574511	2.528126
chr21	16444535	0.714526	2.529408
chr21	16447754	13.910765	2.531708
chr21	16450918	14.555938	2.575722
chr21	16451845	17.086263	2.589215
chr21	16452485	0.947247	2.60015
chr21	16453045	1.662655	2.600681
chr21	16453356	34.26365	2.601198
chr21	16457358	0.632011	2.738321
chr21	16460409	25.901365	2.740249
chr21	16460759	1.354624	2.749315
chr21	16462268	1.902542	2.751359
chr21	16464118	1.788175	2.754879
chr21	16465149	0.436395	2.756722
chr21	16472528	0.909825	2.759942
chr21	16473961	1.45175	2.761246
chr21	16474158	1.974258	2.761532
chr21	16474374	5.650466	2.761959
chr21	16478294	2.910455	2.784108
chr21	16481665	1.806857	2.79392
chr21	16482643	7.43963	2.795687
chr21	16483001	6.89621	2.79835
chr21	16487700	15.955826	2.830755
chr21	16488347	0.574143	2.841079
chr21	16489576	0.949315	2.841784
chr21	16489933	1.69212	2.842123
chr21	16489956	0.828134	2.842162
chr21	16490546	1.687605	2.842651
chr21	16490591	0.579269	2.842727
chr21	16495307	0.506725	2.845459
chr21	16499656	0.350677	2.847662
chr21	16507952	0.568894	2.850572
chr21	16510753	2.614891	2.852165
chr21	16511502	2.279316	2.854124
chr21	16513247	2.242365	2.858101
chr21	16513343	2.815078	2.858316
chr21	16515973	0.278311	2.86572
chr21	16520832	1.362035	2.867072
chr21	16520878	0.495479	2.867135
chr21	16522082	0.85584	2.867731
chr21	16524247	0.627088	2.869584
chr21	16529033	1.321143	2.872586
chr21	16529628	1.173458	2.873372
chr21	16532660	0.52607	2.87693
chr21	16537728	1.328154	2.879596
chr21	16540415	3.105438	2.883164
chr21	16543345	2.532225	2.892263
chr21	16544346	1.318634	2.894798
chr21	16551257	0.536055	2.903911
chr21	16556367	0.794127	2.90665
chr21	16557626	0.70884	2.90765
chr21	16559577	0.566916	2.909033
chr21	16561704	0.481862	2.910239
chr21	16564561	0.494323	2.911616
chr21	16566350	0.478003	2.9125
chr21	16567728	0.823033	2.913159
chr21	16568012	0.714993	2.913393
chr21	16568524	2.730916	2.913759
chr21	16572437	2.364617	2.924445
chr21	16576493	2.333384	2.934036
chr21	16576783	0.914922	2.934712
chr21	16578448	1.036649	2.936236
chr21	16579805	5.393123	2.937642
chr21	16582933	2.662149	2.954512
chr21	16583131	1.113554	2.955039
chr21	16585201	1.144129	2.957344
chr21	16586772	1.161248	2.959142
chr21	16587118	3.197279	2.959543
chr21	16587477	3.901592	2.960691
chr21	16588359	2.698974	2.964132
chr21	16594253	0.694567	2.98004
chr21	16595041	1.536285	2.980587
chr21	16595099	0.44959	2.980677
chr21	16600516	0.846237	2.983112
chr21	16601839	1.316952	2.984232
chr21	16611077	1.936155	2.996398
chr21	16612500	0.730758	2.999153
chr21	16616826	0.268583	3.002314
chr21	16626339	0.752774	3.004869
chr21	16628654	1.045848	3.006612
chr21	16629033	3.050163	3.007008
chr21	16630047	1.461364	3.010101
chr21	16635767	1.585739	3.01846
chr21	16637872	2.47005	3.021798
chr21	16638545	1.51845	3.02346
chr21	16646778	1.323032	3.035962
chr21	16648265	0.548513	3.037929
chr21	16656651	1.150047	3.042529
chr21	16658070	1.539738	3.044161
chr21	16661170	2.248477	3.048934
chr21	16663525	17.736609	3.054229
chr21	16664777	3.008625	3.076435
chr21	16665335	0.655046	3.078114
chr21	16674204	0.503524	3.083924
chr21	16682922	1.068388	3.088313
chr21	16686158	1.82647	3.091771
chr21	16686538	1.611364	3.092465
chr21	16689782	1.405311	3.097692
chr21	16691926	1.92849	3.100705
chr21	16692165	3.746371	3.101166
chr21	16695327	4.315856	3.113012
chr21	16699510	6.659033	3.131065
chr21	16711501	0.497451	3.210914
chr21	16715670	1.22541	3.212988
chr21	16715956	0.248761	3.213338
chr21	16727045	0.315402	3.216097
chr21	16734709	1.3477	3.218514
chr21	16734872	0.626237	3.218733
chr21	16736936	0.431704	3.220026
chr21	16739368	0.328393	3.221076
chr21	16743872	0.217382	3.222555
chr21	16752781	0.227871	3.224492
chr21	16762016	0.587668	3.226596
chr21	16766113	0.844032	3.229004
chr21	16768062	0.697326	3.230649
chr21	16771128	1.14105	3.232787
chr21	16772574	4.701291	3.234437
chr21	16781136	3.47531	3.274689
chr21	16784575	1.621782	3.286641
chr21	16784706	0.418686	3.286853
chr21	16790213	0.627931	3.289159
chr21	16791374	0.3665	3.289888
chr21	16795418	0.436766	3.29137
chr21	16798091	0.868288	3.292538
chr21	16798586	1.460393	3.292967
chr21	16798661	0.63539	3.293077
chr21	16800087	2.755908	3.293983
chr21	16805493	2.470296	3.308881
chr21	16807898	0.638735	3.314822
chr21	16811110	0.861145	3.316874
chr21	16812552	1.189655	3.318116
chr21	16812882	1.321062	3.318508
chr21	16813212	1.556321	3.318944
chr21	16815872	1.60867	3.323084
chr21	16817938	0.174311	3.326408
chr21	16829352	0.484785	3.328397
chr21	16831729	0.671976	3.32955
chr21	16832879	1.051368	3.330322
chr21	16833222	4.255825	3.330683
chr21	16834006	9.174535	3.33402
chr21	16841605	2.849855	3.403737
chr21	16841960	11.070505	3.404749
chr21	16846973	17.899438	3.460245
chr21	16848564	1.467495	3.488723
chr21	16852537	1.081064	3.494553
chr21	16853276	0.865276	3.495352
chr21	16855571	0.67653	3.497338
chr21	16858598	0.394487	3.499386
chr21	16863095	0.8201	3.50116
chr21	16865946	1.772255	3.503498
chr21	16869159	6.332815	3.509192
chr21	16874741	1.192917	3.544542
chr21	16883021	0.271779	3.554419
chr21	16889897	0.473888	3.556288
chr21	16891847	23.924565	3.557212
chr21	16891979	1.008773	3.56037
chr21	16892903	1.386085	3.561302
chr21	16895120	1.553352	3.564375
chr21	16895833	2.189442	3.565483
chr21	16900417	2.406928	3.575519
chr21	16904025	1.92007	3.584204
chr21	16904114	1.38009	3.584374
chr21	16904508	2.105466	3.584918
chr21	16911766	0.629814	3.6002
chr21	16914905	0.812655	3.602177
chr21	16916111	0.465474	3.603157
chr21	16920069	6.682329	3.604999
chr21	16920840	1.342949	3.610151
chr21	16921115	1.68806	3.61052
chr21	16921886	1.888555	3.611822
chr21	16922693	1.413402	3.613346
chr21	16929955	2.484493	3.62361
chr21	16930996	2.612404	3.626196
chr21	16932218	1.081785	3.629389
chr21	16933996	13.39181	3.631312
chr21	16934564	1.273409	3.638919
chr21	16935888	0.867275	3.640605
chr21	16939079	1.208233	3.643372
chr21	16939662	2.050965	3.644077
chr21	16956866	2.506615	3.679361
chr21	16957141	1.773035	3.680051
chr21	16958670	2.13157	3.682762
chr21	16958897	1.39871	3.683246
chr21	16960590	1.01013	3.685614
chr21	16970846	1.746046	3.695973
chr21	16973593	3.879825	3.70077
chr21	16980039	1.389351	3.725779
chr21	16990673	1.950143	3.740554
chr21	16992940	1.49919	3.744975
chr21	16993068	0.942646	3.745166
chr21	17000620	0.549638	3.752285
chr21	17004330	0.601617	3.754324
chr21	17010552	1.290447	3.758068
chr21	17010779	2.270135	3.758361
chr21	17011285	35.355762	3.759509
chr21	17014200	12.729272	3.862571
chr21	17021206	1.739185	3.951753
chr21	17022209	1.512537	3.953497
chr21	17022935	1.357825	3.954595
chr21	17023498	0.681304	3.95536
chr21	17024586	0.561675	3.956101
chr21	17027031	0.395324	3.957474
chr21	17030877	0.464768	3.958995
chr21	17032723	1.003648	3.959853
chr21	17033008	0.930614	3.960139
chr21	17033636	0.434018	3.960723
chr21	17036954	0.382531	3.962163
chr21	17041731	1.089858	3.96399
chr21	17042097	0.463792	3.964389
chr21	17045209	0.5268	3.965833
chr21	17050325	4.220456	3.968528
chr21	17054735	0.709411	3.98714
chr21	17057220	0.863622	3.988903
chr21	17058713	1.49727	3.990192
chr21	17058884	1.47462	3.990448
chr21	17059038	0.721266	3.990675
chr21	17062379	7.577475	3.993085
chr21	17063570	0.581848	4.00211
chr21	17069219	0.288842	4.005397
chr21	17088977	2.529426	4.011104
chr21	17090059	1.55348	4.013841
chr21	17100275	2.598421	4.029711
chr21	17103199	0.27483	4.037309
chr21	17113148	0.114886	4.040043
chr21	17141987	0.4026	4.043356
chr21	17145011	0.527065	4.044574
chr21	17148103	1.70355	4.046203
chr21	17148269	0.91174	4.046486
chr21	17154756	0.832941	4.052401
chr21	17164945	0.709627	4.060887
chr21	17182671	0.450049	4.073466
chr21	17203785	0.824859	4.082969
chr21	17210838	0.432206	4.088786
chr21	17228150	0.615747	4.096269
chr21	17239731	1.501705	4.1034
chr21	17242234	0.817529	4.107158
chr21	17252917	0.407464	4.115892
chr21	17295733	2.223025	4.133338
chr21	17296379	1.115983	4.134774
chr21	17305780	7.567695	4.145265
chr21	17309934	8.3085	4.176702
chr21	17312072	6.65425	4.194465
chr21	17314193	0.540477	4.208579
chr21	17316672	0.349991	4.209919
chr21	17319209	0.480916	4.210807
chr21	17320475	0.583202	4.211416
chr21	17321220	0.514599	4.21185
chr21	17322142	0.198542	4.212324
chr21	17326701	0.764945	4.21323
chr21	17326897	0.124506	4.21338
chr21	17337375	1.42709	4.214684
chr21	17337406	0.263121	4.214728
chr21	17340968	0.427906	4.215666
chr21	17342410	1.748608	4.216283
chr21	17344553	3.078513	4.22003
chr21	17344974	2.603473	4.221326
chr21	17348568	1.119071	4.230683
chr21	17349273	0.910485	4.231472
chr21	17351007	1.454799	4.233051
chr21	17362649	1.855197	4.249987
chr21	17363243	1.317583	4.251089
chr21	17363428	3.67866	4.251333
chr21	17363696	0.92415	4.252319
chr21	17376332	1.188695	4.263997
chr21	17376614	0.30326	4.264332
chr21	17382916	0.251237	4.266243
chr21	17389883	0.591274	4.267993
chr21	17391589	0.316199	4.269002
chr21	17395270	0.239871	4.270166
chr21	17406282	1.450731	4.272807
chr21	17408456	2.706068	4.275961
chr21	17410937	3.016669	4.282675
chr21	17412049	2.316515	4.28603
chr21	17412144	1.452996	4.28625
chr21	17413179	0.360449	4.287753
chr21	17421475	0.848992	4.290744
chr21	17426178	4.743274	4.294737
chr21	17432845	1.542362	4.32636
chr21	17434412	9.916595	4.328777
chr21	17435886	0.66413	4.343394
chr21	17440779	1.494454	4.346643
chr21	17441645	4.070435	4.347938
chr21	17445961	2.244097	4.365506
chr21	17452276	0.377581	4.379677
chr21	17456613	0.176241	4.381315
chr21	17475885	0.283385	4.384711
chr21	17483133	0.36561	4.386765
chr21	17488119	0.721344	4.388588
chr21	17489508	0.188969	4.38959
chr21	17509476	2.378025	4.393363
chr21	17511329	4.22423	4.39777
chr21	17517944	4.030443	4.425713
chr21	17529193	11.17086	4.471052
chr21	17531989	0.705652	4.502285
chr21	17533741	0.537408	4.503522
chr21	17536183	2.178305	4.504834
chr21	17536247	1.95346	4.504973
chr21	17536545	0.88485	4.505556
chr21	17541756	0.961699	4.510167
chr21	17547886	1.014153	4.516062
chr21	17557017	2.851333	4.525322
chr21	17557780	5.733395	4.527498
chr21	17561654	3.70766	4.549709
chr21	17562969	2.459491	4.554584
chr21	17563269	1.464417	4.555322
chr21	17563694	1.157311	4.555945
chr21	17564710	0.940811	4.55712
chr21	17565025	0.831547	4.557417
chr21	17565645	0.768066	4.557932
chr21	17567074	0.498753	4.55903
chr21	17570649	0.705124	4.560813
chr21	17572240	0.429022	4.561935
chr21	17577988	0.587856	4.564401
chr21	17580289	1.152055	4.565753
chr21	17580617	0.778314	4.566131
chr21	17581561	0.490544	4.566866
chr21	17584408	0.662987	4.568263
chr21	17585822	1.306259	4.5692
chr21	17585978	0.682149	4.569404
chr21	17587380	2.66164	4.57036
chr21	17591402	3.145965	4.581065
chr21	17591602	1.349989	4.581694
chr21	17591804	1.59607	4.581967
chr21	17591893	0.922974	4.582109
chr21	17594137	2.076532	4.58418
chr21	17605238	2.817842	4.607232
chr21	17618519	1.036072	4.644656
chr21	17624130	4.40182	4.650469
chr21	17625468	3.002085	4.656359
chr21	17628509	2.059031	4.665488
chr21	17629738	0.678288	4.668019
chr21	17630926	1.32233	4.668824
chr21	17631088	1.35138	4.669039
chr21	17631213	0.498655	4.669208
chr21	17633166	0.809991	4.670181
chr21	17633846	0.939432	4.670732
chr21	17634419	0.592123	4.671271
chr21	17635956	1.005771	4.672181
chr21	17642751	1.696309	4.679015
chr21	17643185	2.83184	4.679751
chr21	17644384	26.604615	4.683146
chr21	17654621	2.920685	4.955498
chr21	17657785	4.114856	4.964739
chr21	17658152	2.809385	4.966249
chr21	17658262	3.588376	4.966558
chr21	17658668	3.602655	4.968015
chr21	17659073	3.668517	4.969474
chr21	17659476	3.20741	4.970952
chr21	17659660	4.701005	4.971543
chr21	17660908	2.911889	4.97741
chr21	17661276	1.053559	4.978481
chr21	17661418	0.319469	4.978631
chr21	17663611	1.05738	4.979331
chr21	17663758	0.49162	4.979487
chr21	17664676	0.542454	4.979938
chr21	17665470	1.094446	4.980369
chr21	17665589	1.406419	4.980499
chr21	17667720	3.38557	4.983496
chr21	17667779	16.22805	4.983696
chr21	17669569	7.818705	5.012744
chr21	17669883	38.423255	5.015199
chr21	17670775	6.57856	5.049473
chr21	17675675	2.73597	5.081708
chr21	17685246	18.214489	5.107894
chr21	17693665	1.436236	5.261241
chr21	17693951	1.085	5.261652
chr21	17699639	2.452825	5.267824
chr21	17701226	17.982185	5.271716
chr21	17713197	29.3594	5.486981
chr21	17722788	6.941325	5.768567
chr21	17727300	1.263254	5.799886
chr21	17728224	2.51693	5.801053
chr21	17736865	4.052745	5.822802
chr21	17742330	24.358275	5.84495
chr21	17743767	2.313269	5.879953
chr21	17745383	1.49749	5.883692
chr21	17746086	1.58419	5.884744
chr21	17746415	1.199366	5.885266
chr21	17747082	0.792792	5.886065
chr21	17748985	1.23761	5.887574
chr21	17749556	2.23252	5.888281
chr21	17750452	2.41368	5.890281
chr21	17750713	2.1624	5.890911
chr21	17750788	3.68577	5.891073
chr21	17750965	3.94453	5.891726
chr21	17757200	2.89601	5.91632
chr21	17757326	3.50607	5.916685
chr21	17758088	3.518285	5.919356
chr21	17758842	0.838849	5.922009
chr21	17759180	0.615637	5.922293
chr21	17760287	0.446242	5.922974
chr21	17761933	1.26629	5.923709
chr21	17762041	1.002277	5.923845
chr21	17762340	0.606417	5.924145
chr21	17763748	1.879995	5.924999
chr21	17763803	2.942039	5.925102
chr21	17765128	1.975923	5.929001
chr21	17765299	3.312804	5.929338
chr21	17767179	3.047857	5.935567
chr21	17772068	1.695505	5.950468
chr21	17772069	5.8615	5.950469
chr21	17772222	6.128285	5.951366
chr21	17774476	1.529235	5.965179
