chr	pos	rate	map
chr6	518078	0.02014	0.581967
chr6	542159	5.616681	0.582452
chr6	543134	1.1814	0.587928
chr6	544239	2.296961	0.589234
chr6	544445	2.291071	0.589707
chr6	549390	1.127896	0.601036
chr6	559101	1.624023	0.611989
chr6	559413	1.600732	0.612496
chr6	559576	0.108352	0.612757
chr6	561527	0.061008	0.612968
chr6	566509	0.425072	0.613272
chr6	566673	0.593479	0.613342
chr6	566741	27.965172	0.613382
chr6	567222	0.712124	0.626833
chr6	567326	0.149205	0.626907
chr6	570556	0.251363	0.627389
chr6	571136	0.347865	0.627535
chr6	571463	0.110945	0.627649
chr6	574810	0.17519	0.62802
chr6	576902	15.33901	0.628387
chr6	577820	11.14775	0.642468
chr6	580362	0.077396	0.670805
chr6	584161	0.155648	0.6711
chr6	585167	0.642819	0.671256
chr6	585266	4.548126	0.67132
chr6	588726	0.143993	0.687056
chr6	591765	0.10482	0.687494
chr6	596659	0.28906	0.688007
chr6	597871	0.059105	0.688357
chr6	605217	0.09099	0.688791
chr6	610088	0.041503	0.689235
chr6	624922	0.32988	0.68985
chr6	625188	0.561007	0.689938
chr6	625268	0.375116	0.689983
chr6	625835	1.826779	0.690196
chr6	638345	0.176623	0.713049
chr6	641162	0.098225	0.713546
chr6	644199	0.233691	0.713844
chr6	644991	0.099905	0.714029
chr6	650071	0.075552	0.714537
chr6	654985	0.229179	0.714908
chr6	656143	4.818864	0.715174
chr6	657729	2.701466	0.722816
chr6	668627	0.039972	0.752257
chr6	682543	0.095638	0.752813
chr6	687753	2.989436	0.753311
chr6	689565	2.775112	0.758728
chr6	696058	2.093669	0.776747
chr6	697754	0.391913	0.780298
chr6	698538	0.121019	0.780605
chr6	701536	0.199393	0.780968
chr6	702398	0.679919	0.78114
chr6	702434	0.189283	0.781164
chr6	703249	0.059688	0.781319
chr6	708461	0.190398	0.78163
chr6	709555	0.600065	0.781838
chr6	709765	17.589948	0.781964
chr6	711150	0.264145	0.806326
chr6	711792	0.117011	0.806496
chr6	715196	0.54605	0.806894
chr6	715282	0.086244	0.806941
chr6	720465	0.193036	0.807388
chr6	721999	0.187952	0.807684
chr6	724316	0.54191	0.80812
chr6	724502	0.732317	0.80822
chr6	724586	5.234061	0.808282
chr6	724957	11.940698	0.810224
chr6	728418	4.328502	0.851551
chr6	728997	0.804115	0.854057
chr6	729037	1.154795	0.854089
chr6	730114	0.212388	0.855333
chr6	733163	0.736136	0.85598
chr6	733257	4.450992	0.856049
chr6	741043	0.183321	0.890705
chr6	742311	0.151456	0.890937
chr6	744573	0.381582	0.89128
chr6	744998	0.193956	0.891442
chr6	746039	0.527259	0.891644
chr6	749311	0.348679	0.893369
chr6	753246	1.78786	0.894741
chr6	753586	2.173797	0.895349
chr6	758665	0.498728	0.90639
chr6	760265	24.78267	0.907188
chr6	764818	0.110763	1.020023
chr6	767471	1.763116	1.020317
chr6	767710	1.59304	1.020738
chr6	767905	0.839713	1.021049
chr6	775505	2.217183	1.027431
chr6	778678	12.581201	1.034466
chr6	779944	14.321856	1.050394
chr6	780441	0.947048	1.057512
chr6	781077	0.377329	1.058114
chr6	784680	0.434975	1.059474
chr6	787587	1.609612	1.060738
chr6	787703	0.582956	1.060925
chr6	788882	0.173328	1.061612
chr6	790296	4.631266	1.061857
chr6	792837	0.339453	1.073625
chr6	793060	5.072476	1.073701
chr6	793559	2.572269	1.076232
chr6	796484	1.290662	1.083756
chr6	798331	0.103054	1.08614
chr6	800299	0.348714	1.086343
chr6	800496	0.088158	1.086411
chr6	802938	0.177458	1.086627
chr6	803882	0.070513	1.086794
chr6	808660	0.085187	1.087131
chr6	811952	0.177121	1.087412
chr6	812922	2.040648	1.087583
chr6	821327	0.251681	1.104735
chr6	827388	38.188605	1.10626
chr6	828403	0.711514	1.145022
chr6	828492	0.556632	1.145085
chr6	828649	8.011403	1.145173
chr6	829223	2.440585	1.149771
chr6	830293	0.194575	1.152383
chr6	831356	5.019449	1.152589
chr6	833579	1.894553	1.163748
chr6	836331	2.166016	1.168961
chr6	855877	0.680538	1.211298
chr6	855962	19.074843	1.211356
chr6	856766	13.61089	1.226692
chr6	858212	0.589413	1.246374
chr6	858296	0.231032	1.246423
chr6	858970	7.953498	1.246579
chr6	861084	0.093666	1.263393
chr6	866963	0.111565	1.263943
chr6	870244	0.333684	1.264309
chr6	870776	2.284809	1.264487
chr6	877124	1.137312	1.278991
chr6	877851	0.374867	1.279818
chr6	879853	1.00949	1.280568
chr6	880234	0.271268	1.280953
chr6	880737	0.342513	1.281089
chr6	883074	4.046336	1.28189
chr6	886884	3.644458	1.297306
chr6	887977	34.519563	1.30129
chr6	888109	10.750698	1.305846
chr6	888239	0.262245	1.307244
chr6	888734	13.544414	1.307374
chr6	889487	35.977786	1.317573
chr6	890039	114.783453	1.337432
chr6	890165	1.134075	1.351895
chr6	890387	0.384418	1.352147
chr6	890950	7.818666	1.352363
chr6	891148	16.223543	1.353911
chr6	892309	15.718678	1.372747
chr6	893508	0.624237	1.391594
chr6	893848	0.167332	1.391806
chr6	895605	1.089328	1.3921
chr6	896838	7.17069	1.393443
chr6	898744	3.657073	1.40711
chr6	899482	4.707084	1.409809
chr6	903764	3.20702	1.429965
chr6	904307	1.370978	1.431706
chr6	907678	0.839552	1.436328
chr6	911832	0.959962	1.439815
chr6	915339	2.74441	1.443182
chr6	915591	3.836173	1.443874
chr6	915792	2.119577	1.444645
chr6	917223	1.467849	1.447678
chr6	920523	0.709761	1.452522
chr6	928010	1.356566	1.457836
chr6	930792	0.206052	1.46161
chr6	931640	0.107066	1.461784
chr6	935031	4.796288	1.462147
chr6	935425	3.689697	1.464037
chr6	938900	0.31418	1.476859
chr6	944907	0.36946	1.478746
chr6	946665	0.37582	1.479396
chr6	951385	0.950998	1.481169
chr6	951816	0.132472	1.481579
chr6	953852	0.186484	1.481849
chr6	955986	1.310212	1.482247
chr6	963496	2.397605	1.492087
chr6	965163	2.521078	1.496084
chr6	965576	1.254403	1.497125
chr6	972155	0.220727	1.505377
chr6	972898	0.047565	1.505541
chr6	979803	0.270897	1.50587
chr6	980237	0.116635	1.505987
chr6	981976	0.354449	1.50619
chr6	982165	6.581442	1.506257
chr6	984646	0.128818	1.522586
chr6	988245	0.147285	1.523049
chr6	994790	0.109455	1.524013
chr6	998062	3.131671	1.524372
chr6	1004455	0.137018	1.544392
chr6	1008303	35.222095	1.54492
chr6	1008367	29.133892	1.547174
chr6	1008488	0.259178	1.550699
chr6	1008959	0.096831	1.550821
chr6	1011570	5.257447	1.551074
chr6	1016984	0.738252	1.579538
chr6	1017009	0.163739	1.579556
chr6	1018769	0.342548	1.579844
chr6	1019362	7.283619	1.580047
chr6	1019890	8.252334	1.583893
chr6	1021638	0.383531	1.598318
chr6	1022228	0.803741	1.598545
chr6	1022263	0.388627	1.598573
chr6	1022562	2.04869	1.598689
chr6	1027123	1.542105	1.608033
chr6	1028561	2.369087	1.610251
chr6	1028789	0.05538	1.610791
chr6	1034050	0.257916	1.611082
chr6	1035010	0.396039	1.61133
chr6	1035763	14.316452	1.611628
chr6	1038522	0.474356	1.651127
chr6	1038781	0.178995	1.65125
chr6	1044438	0.187698	1.652262
chr6	1045462	0.600665	1.652455
chr6	1045503	0.384832	1.652479
chr6	1045925	0.471853	1.652642
chr6	1046089	0.113319	1.652719
chr6	1049017	0.178062	1.653051
chr6	1050172	2.564666	1.653256
chr6	1053665	3.728504	1.662215
chr6	1055058	6.142542	1.667409
chr6	1056155	0.440847	1.674147
chr6	1057990	1.050099	1.674956
chr6	1058314	18.474955	1.675296
chr6	1063883	0.196358	1.778183
chr6	1072700	0.360266	1.779915
chr6	1075055	0.547936	1.780763
chr6	1076197	0.386979	1.781389
chr6	1078564	0.88171	1.782305
chr6	1078887	0.849437	1.782589
chr6	1079216	5.655008	1.782869
chr6	1080950	0.33652	1.792675
chr6	1083696	2.68655	1.793599
chr6	1087946	0.216529	1.805017
chr6	1088964	0.226325	1.805237
chr6	1090056	0.132391	1.805484
chr6	1092761	0.109678	1.805842
chr6	1095855	0.076916	1.806182
chr6	1100506	0.331389	1.806539
chr6	1100777	0.237099	1.806629
chr6	1101893	0.267567	1.806894
chr6	1103242	0.170871	1.807255
chr6	1106283	5.38171	1.807774
chr6	1115897	0.150092	1.859514
chr6	1119424	0.151657	1.860044
chr6	1122544	0.158961	1.860517
chr6	1125057	0.145115	1.860916
chr6	1128594	0.208024	1.861429
chr6	1130389	0.349358	1.861803
chr6	1132076	6.810385	1.862392
chr6	1132610	28.38703	1.866029
chr6	1136474	0.318524	1.975716
chr6	1138071	0.253882	1.976225
chr6	1139117	1.175347	1.976491
chr6	1142589	2.365509	1.980571
chr6	1144109	1.655111	1.984167
chr6	1146345	93.778847	1.987868
chr6	1146443	1.334765	1.997058
chr6	1148405	0.794517	1.999677
chr6	1149483	0.474558	2.000533
chr6	1149700	0.100696	2.000636
chr6	1154770	0.560639	2.001147
chr6	1154945	1.861261	2.001245
chr6	1157946	1.784893	2.006831
chr6	1161556	0.307904	2.013274
chr6	1163451	0.866229	2.013858
chr6	1163541	17.29128	2.013936
chr6	1167422	0.469418	2.081043
chr6	1167680	12.089888	2.081164
chr6	1168149	11.37077	2.086834
chr6	1168387	0.297249	2.089541
chr6	1169047	0.353666	2.089737
chr6	1169721	0.075537	2.089975
chr6	1178561	2.705177	2.090643
chr6	1188835	3.08339	2.118436
chr6	1189178	12.112308	2.119494
chr6	1189589	0.189491	2.124472
chr6	1190993	1.369943	2.124738
chr6	1193415	3.349835	2.128056
chr6	1193988	3.633519	2.129975
chr6	1194666	2.951413	2.132439
chr6	1197381	0.17889	2.140452
chr6	1200023	0.399337	2.140924
chr6	1200451	0.419537	2.141095
chr6	1200746	0.100121	2.141219
chr6	1203927	0.090962	2.141538
chr6	1206818	0.090847	2.141801
chr6	1209774	0.116227	2.142069
chr6	1213528	0.2606	2.142505
chr6	1214575	9.765172	2.142778
chr6	1214888	5.999957	2.145835
chr6	1216376	0.758743	2.154763
chr6	1216398	0.127626	2.154779
chr6	1218325	0.412248	2.155025
chr6	1218482	0.193908	2.15509
chr6	1219171	2.700612	2.155224
chr6	1221088	0.211654	2.160401
chr6	1221578	1.276709	2.160504
chr6	1222588	1.230157	2.161794
chr6	1223956	0.738103	2.163477
chr6	1227633	0.163205	2.166191
chr6	1228644	0.42945	2.166356
chr6	1231807	0.841039	2.167714
chr6	1232603	1.344693	2.168384
chr6	1232766	1.06476	2.168603
chr6	1233229	0.667745	2.169096
chr6	1236089	4.96161	2.171006
chr6	1237391	10.604409	2.177466
chr6	1244837	0.146065	2.256426
chr6	1247930	0.420138	2.256878
chr6	1248169	0.48307	2.256978
chr6	1250879	0.615647	2.258287
chr6	1252894	28.67416	2.259528
chr6	1254509	0.878959	2.305837
chr6	1256449	0.561951	2.307542
chr6	1261787	1.659655	2.310541
chr6	1261805	1.10931	2.310571
chr6	1261815	14.042325	2.310582
chr6	1263359	10.56482	2.332264
chr6	1264403	0.286001	2.343293
chr6	1270046	5.198882	2.344907
chr6	1270673	3.571944	2.348167
chr6	1271965	0.417	2.352782
chr6	1272236	0.147072	2.352895
chr6	1274536	0.560022	2.353233
chr6	1274617	0.478845	2.353279
chr6	1274759	0.360023	2.353347
chr6	1275006	0.358025	2.353436
chr6	1275205	0.28155	2.353507
chr6	1275620	0.138935	2.353624
chr6	1277151	0.755748	2.353836
chr6	1277197	0.495796	2.353871
chr6	1277350	1.285644	2.353947
chr6	1277371	1.751155	2.353974
chr6	1277702	1.369639	2.354554
chr6	1277715	30.918565	2.354571
chr6	1282532	4.242079	2.503506
chr6	1282564	59.137265	2.503642
chr6	1284697	1.755055	2.629782
chr6	1285085	1.309635	2.630463
chr6	1285735	13.72145	2.631314
chr6	1286450	78.669505	2.641125
chr6	1286633	70.489395	2.655521
chr6	1286825	20.803784	2.669055
chr6	1289462	0.990472	2.723915
chr6	1289815	1.151848	2.724264
chr6	1289926	0.855897	2.724392
chr6	1290093	0.123537	2.724535
chr6	1293365	0.269323	2.724939
chr6	1295151	0.386949	2.72542
chr6	1295625	3.587179	2.725604
chr6	1296166	3.417931	2.727545
chr6	1298174	2.52932	2.734408
chr6	1298308	4.337185	2.734747
chr6	1301328	4.977745	2.747845
chr6	1301766	11.481617	2.750025
chr6	1302607	3.74118	2.759681
chr6	1305372	39.304946	2.770026
chr6	1307846	3.305418	2.867266
chr6	1308143	2.445834	2.868248
chr6	1308575	2.31598	2.869304
chr6	1309171	4.265805	2.870685
chr6	1309918	1.050289	2.873871
chr6	1316451	4.70595	2.880733
chr6	1318720	1.491631	2.891411
chr6	1318878	5.51941	2.891646
chr6	1319005	2.96773	2.892347
chr6	1321446	2.198773	2.899591
chr6	1325906	0.636428	2.909398
chr6	1327775	0.101399	2.910587
chr6	1331850	0.108777	2.911001
chr6	1334355	0.485195	2.911273
chr6	1334448	0.175419	2.911318
chr6	1335301	0.398936	2.911468
chr6	1335969	0.607283	2.911734
chr6	1336150	0.423458	2.911844
chr6	1336867	4.978213	2.912148
chr6	1337311	4.226737	2.914358
chr6	1338170	0.276276	2.917989
chr6	1340189	0.17339	2.918547
chr6	1341730	0.106065	2.918814
chr6	1345303	0.289633	2.919193
chr6	1346541	12.138104	2.919552
chr6	1348230	0.290197	2.940053
chr6	1349828	0.14251	2.940517
chr6	1351928	0.167817	2.940816
chr6	1353954	0.105663	2.941156
chr6	1359690	0.203699	2.941762
chr6	1361844	1.07799	2.942201
chr6	1361900	3.18772	2.942261
chr6	1363890	4.779315	2.948605
chr6	1364471	98.71308	2.951381
chr6	1364691	4.33521	2.973098
chr6	1365266	4.275755	2.975591
chr6	1366220	8.11251	2.97967
chr6	1368415	10.171428	2.997477
chr6	1374277	5.268405	3.057102
chr6	1374892	8.728791	3.060342
chr6	1380746	15.45096	3.11144
chr6	1385259	1.18411	3.181171
chr6	1385286	9.367249	3.181202
chr6	1386697	2.756455	3.19442
chr6	1386737	26.797165	3.19453
chr6	1388422	7.31237	3.239683
chr6	1397495	1.563041	3.306028
chr6	1397839	7.79722	3.306566
chr6	1402243	3.015575	3.340905
chr6	1402307	6.351185	3.341098
chr6	1402537	0.238295	3.342559
chr6	1404628	1.7837	3.343057
chr6	1405284	16.283005	3.344227
chr6	1407099	0.384803	3.373781
chr6	1408267	0.623761	3.37423
chr6	1408677	3.168664	3.374486
chr6	1412674	2.500864	3.387151
chr6	1413734	1.463226	3.389802
chr6	1414584	1.533327	3.391046
chr6	1414685	1.756469	3.391201
chr6	1415811	1.857378	3.393178
chr6	1416849	1.604241	3.395106
chr6	1417600	0.846205	3.396311
chr6	1417720	0.675175	3.396413
chr6	1418160	8.285865	3.39671
chr6	1418887	7.579835	3.402734
chr6	1426790	11.541785	3.462637
chr6	1427053	2.290415	3.465673
chr6	1435220	3.732541	3.484378
chr6	1439976	0.655196	3.50213
chr6	1440050	0.348404	3.502179
chr6	1440457	0.428089	3.502321
chr6	1440689	0.317016	3.50242
chr6	1441282	0.14385	3.502608
chr6	1443099	0.780109	3.502869
chr6	1443391	0.892644	3.503097
chr6	1443760	119.278145	3.503426
chr6	1443801	0.843386	3.508317
chr6	1444295	0.983552	3.508733
chr6	1446047	0.901995	3.510457
chr6	1449121	1.635629	3.513229
chr6	1450211	13.70082	3.515012
chr6	1450581	40.233094	3.520082
chr6	1451582	3.502909	3.560355
chr6	1454334	9.989045	3.569995
chr6	1455570	13.35538	3.582341
chr6	1463779	2.19177	3.691976
chr6	1464679	0.615733	3.693948
chr6	1465746	2.06545	3.694605
chr6	1465795	4.678154	3.694706
chr6	1466548	1.975558	3.698229
chr6	1475580	3.841688	3.716072
chr6	1477709	53.63295	3.724251
chr6	1479768	0.44155	3.834682
chr6	1480280	0.200174	3.834908
chr6	1482077	0.120173	3.835267
chr6	1486425	0.37945	3.83579
chr6	1486871	0.308606	3.835959
chr6	1487833	5.216215	3.836256
chr6	1487969	6.421508	3.836965
chr6	1490104	14.41388	3.850675
chr6	1490353	0.773409	3.854264
chr6	1490941	0.285395	3.854719
chr6	1494886	1.35089	3.855845
chr6	1494934	15.89602	3.85591
chr6	1495309	3.006981	3.861871
chr6	1498457	0.96571	3.871337
chr6	1500565	2.196846	3.873372
chr6	1500918	0.640261	3.874148
chr6	1504122	14.88269	3.876199
chr6	1505511	12.693085	3.896871
chr6	1505889	10.570705	3.901669
chr6	1506180	0.467164	3.904745
chr6	1509347	0.322702	3.906225
chr6	1510231	0.159125	3.90651
chr6	1514367	0.478549	3.907168
chr6	1514799	0.347143	3.907375
chr6	1515374	2.203963	3.907575
chr6	1523076	8.808085	3.92455
chr6	1524186	9.447815	3.934327
chr6	1525830	10.09068	3.949859
chr6	1529135	3.049368	3.983209
chr6	1529787	0.445644	3.985197
chr6	1530835	0.953773	3.985664
chr6	1530918	0.968055	3.985743
chr6	1530985	0.924772	3.985808
chr6	1531024	0.274005	3.985844
chr6	1533447	0.315768	3.986508
chr6	1535998	0.543452	3.987313
chr6	1536896	0.754528	3.987801
chr6	1537144	66.611233	3.987988
chr6	1537276	0.261958	3.996781
chr6	1540308	0.543911	3.997575
chr6	1545346	0.981732	4.000316
chr6	1546896	228.046095	4.001837
chr6	1546922	1.53585	4.007766
chr6	1547019	0.635919	4.007915
chr6	1550886	0.181393	4.010375
chr6	1552705	0.111644	4.010705
chr6	1556738	0.64525	4.011155
chr6	1556792	0.193498	4.01119
chr6	1558449	3.806507	4.01151
chr6	1558640	2.324082	4.012237
chr6	1560002	0.865095	4.015403
chr6	1568870	0.265583	4.023074
chr6	1569619	0.178626	4.023273
chr6	1571160	0.142535	4.023549
chr6	1573613	3.53109	4.023898
chr6	1578770	4.665725	4.042108
chr6	1580213	9.02033	4.048841
chr6	1580403	14.87416	4.050555
chr6	1580604	18.68576	4.053544
chr6	1582162	11.25215	4.082657
chr6	1582559	17.7296	4.087124
chr6	1583600	2.236149	4.10558
chr6	1583617	2.302868	4.105618
chr6	1584384	79.779595	4.107385
chr6	1589002	0.338986	4.475807
chr6	1590396	145.760855	4.476279
chr6	1590446	0.539939	4.483567
chr6	1591011	1.99224	4.483872
chr6	1592870	77.359935	4.487576
chr6	1593646	1.687024	4.547607
chr6	1595216	10.683233	4.550256
chr6	1598157	3.739044	4.581675
chr6	1603402	3.442908	4.601287
chr6	1606774	0.260392	4.612896
chr6	1607603	0.210055	4.613112
chr6	1608631	0.111853	4.613328
chr6	1613686	6.560032	4.613893
chr6	1617143	4.870358	4.636571
chr6	1620037	2.055557	4.650666
chr6	1626544	0.524773	4.664042
chr6	1627632	0.688452	4.664613
chr6	1628359	9.432678	4.665113
chr6	1628902	18.529231	4.670235
chr6	1630798	0.327112	4.705366
chr6	1633682	0.207301	4.70631
chr6	1637623	0.321699	4.707127
chr6	1639567	0.723541	4.707752
chr6	1639800	0.653622	4.707921
chr6	1640211	0.735084	4.708189
chr6	1640551	2.518645	4.708439
chr6	1648955	6.19509	4.729606
chr6	1649347	0.416899	4.732035
chr6	1657415	0.93197	4.735398
chr6	1658910	0.995756	4.736791
chr6	1660002	1.001652	4.737879
chr6	1661058	0.17815	4.738936
chr6	1663565	0.651946	4.739383
chr6	1663631	0.223174	4.739426
chr6	1664675	1.949665	4.739659
chr6	1670732	5.853904	4.751468
chr6	1670985	0.065257	4.752949
chr6	1679526	0.165926	4.753507
chr6	1680806	0.363977	4.753719
chr6	1681040	0.128487	4.753804
chr6	1683192	27.276985	4.754081
chr6	1683287	0.17361	4.756672
chr6	1684571	0.590847	4.756895
chr6	1684656	0.484597	4.756945
chr6	1684816	0.193537	4.757023
chr6	1686068	0.304652	4.757265
chr6	1686599	0.124937	4.757427
chr6	1689166	0.496786	4.757747
chr6	1689363	0.537505	4.757845
chr6	1689518	0.556896	4.757929
chr6	1689999	5.43874	4.758197
chr6	1694719	0.709409	4.783867
chr6	1695439	0.51533	4.784378
chr6	1695769	0.509824	4.784548
chr6	1696017	0.421607	4.784675
chr6	1696457	0.368627	4.78486
chr6	1696841	7.947995	4.785002
chr6	1696866	5.992581	4.7852
chr6	1698198	0.113961	4.793183
chr6	1702106	0.2136	4.793628
chr6	1703079	1.605215	4.793836
chr6	1703290	1.02495	4.794174
chr6	1704150	0.966699	4.795056
chr6	1705317	5.70368	4.796184
chr6	1708186	9.19253	4.812548
chr6	1708802	3.991641	4.81821
chr6	1708856	0.887954	4.818426
chr6	1708871	0.745087	4.818439
chr6	1709037	0.217096	4.818563
chr6	1711129	0.297677	4.819017
chr6	1712283	0.206777	4.819361
chr6	1714677	0.720337	4.819856
chr6	1714815	0.104315	4.819955
chr6	1721914	0.188163	4.820696
chr6	1725261	0.386909	4.821325
chr6	1726162	0.144979	4.821674
chr6	1731692	0.299671	4.822476
chr6	1732741	1.54112	4.82279
chr6	1732770	0.500696	4.822835
chr6	1741476	4.760931	4.827194
chr6	1743953	0.306552	4.838987
chr6	1747757	0.432562	4.840153
chr6	1749928	0.646454	4.841092
chr6	1751206	0.104782	4.841918
chr6	1757229	0.19704	4.842549
chr6	1759357	0.266037	4.842969
chr6	1760556	2.758908	4.843287
chr6	1763561	0.408352	4.851578
chr6	1764324	0.720891	4.85189
chr6	1764507	0.211476	4.852022
chr6	1766776	34.53226	4.852501
chr6	1766973	4.260855	4.859304
chr6	1767134	6.56919	4.85999
chr6	1767487	9.687365	4.862309
chr6	1770721	27.951884	4.893638
chr6	1772720	0.306506	4.949514
chr6	1773297	0.158852	4.949691
chr6	1775436	0.428958	4.950031
chr6	1775714	0.198469	4.95015
chr6	1777764	0.569946	4.950557
chr6	1777854	58.43396	4.950608
chr6	1780691	1.112763	5.116385
chr6	1781167	3.906165	5.116915
chr6	1781381	21.778387	5.117751
chr6	1782040	22.595605	5.132103
chr6	1782147	6.846035	5.13452
chr6	1783495	9.867885	5.143749
chr6	1783630	0.395919	5.145081
chr6	1784096	2.116885	5.145265
chr6	1785725	57.920535	5.148714
chr6	1785918	1.514945	5.159893
chr6	1786032	0.960197	5.160065
chr6	1787862	0.348691	5.161822
chr6	1790238	0.177369	5.162651
chr6	1796604	0.688378	5.16378
chr6	1797160	0.276827	5.164163
chr6	1801390	2.690311	5.165334
chr6	1807658	3.496277	5.182197
chr6	1807959	2.825284	5.183249
chr6	1815691	0.721673	5.205094
chr6	1816632	3.466989	5.205773
chr6	1824441	4.309352	5.232847
chr6	1824835	4.781279	5.234545
chr6	1825105	1.708913	5.235836
chr6	1825234	1.406089	5.236056
chr6	1825339	1.388247	5.236204
chr6	1825466	0.585893	5.23638
chr6	1826798	0.656259	5.237161
chr6	1828165	0.882535	5.238058
chr6	1831050	2.236913	5.240604
chr6	1832936	1.45596	5.244823
chr6	1833041	98.823835	5.244975
chr6	1834156	17.814766	5.355164
chr6	1837828	0.147055	5.42058
chr6	1847056	1.22399	5.421937
chr6	1847571	0.59098	5.422567
chr6	1849579	0.827503	5.423754
chr6	1850444	0.360856	5.42447
chr6	1856514	0.416346	5.42666
chr6	1858536	0.22242	5.427502
chr6	1863874	0.302163	5.428689
chr6	1866779	7.452009	5.429567
chr6	1867102	7.468656	5.431974
chr6	1867647	0.322586	5.436044
chr6	1871901	0.263498	5.437417
chr6	1877958	0.208193	5.439013
chr6	1885972	0.132283	5.440681
chr6	1890965	0.506314	5.441342
chr6	1891383	0.134405	5.441553
chr6	1896599	0.183919	5.442254
chr6	1899671	0.141848	5.442819
chr6	1904188	0.184214	5.44346
chr6	1907155	0.375503	5.444007
chr6	1908210	0.292409	5.444403
chr6	1910108	0.991185	5.444958
chr6	1910172	0.260679	5.445021
chr6	1913138	9.681286	5.445794
chr6	1915828	17.461916	5.471837
chr6	1917689	4.045966	5.504334
chr6	1918572	0.179677	5.507906
chr6	1922907	0.066505	5.508685
chr6	1932678	0.093095	5.509335
chr6	1940046	0.159797	5.510021
chr6	1942538	0.284168	5.510419
chr6	1943154	0.237922	5.510594
chr6	1944041	0.233576	5.510805
chr6	1944939	0.116992	5.511015
chr6	1947530	0.379895	5.511318
chr6	1947819	0.161458	5.511428
chr6	1949115	0.066376	5.511637
chr6	1955764	0.282025	5.512078
chr6	1957861	0.311599	5.51267
chr6	1973579	1.670665	5.517568
chr6	1973841	1.788151	5.518005
chr6	1974874	2.807795	5.519852
chr6	1976501	1.383902	5.524421
chr6	1986607	0.351519	5.538406
chr6	1988385	58.400124	5.539031
chr6	1988782	1.666435	5.562216
chr6	1988924	5.202418	5.562453
chr6	1993174	3.425987	5.584563
chr6	1994892	3.379872	5.590449
chr6	1995508	2.314516	5.592531
chr6	1996943	1.544862	5.595852
chr6	1997212	0.134153	5.596268
chr6	2001355	0.133564	5.596824
chr6	2005974	0.150732	5.597441
chr6	2009649	0.154769	5.597995
chr6	2012739	0.355993	5.598473
chr6	2021708	0.41471	5.601666
chr6	2028237	0.019291	5.604373
chr6	2064648	0.020534	5.605076
chr6	2093432	0.119373	5.605667
chr6	2095234	0.04073	5.605882
chr6	2105135	0.177459	5.606285
